"year","barkbeetle","wind","landscape_volume_yearstart","impact","relimpact","model","mgm","rcp","windcase"
5,0.287357456243192,10.5527266266185,298.550892757085,10.8400840828617,3.63089990545824,"HadGEM2_CCLM","BAU","rcp85","w5"
6,1.38068308827136,0,284.689123908376,1.38068308827136,0.48497921849509,"HadGEM2_CCLM","BAU","rcp85","w5"
7,2.12514463804392,0,275.515275178703,2.12514463804392,0.771334597207183,"HadGEM2_CCLM","BAU","rcp85","w5"
8,3.18367619791347,0,268.956269601719,3.18367619791347,1.18371518263098,"HadGEM2_CCLM","BAU","rcp85","w5"
9,3.16582568753162,0,275.303910764426,3.16582568753162,1.14993850931547,"HadGEM2_CCLM","BAU","rcp85","w5"
10,0.928859027462051,0,288.91050630096,0.928859027462051,0.321504066901067,"HadGEM2_CCLM","BAU","rcp85","w5"
11,0.600712274366648,0,281.008354415579,0.600712274366648,0.213770254487973,"HadGEM2_CCLM","BAU","rcp85","w5"
12,0.576685117892383,0,270.765094588806,0.576685117892383,0.212983552687306,"HadGEM2_CCLM","BAU","rcp85","w5"
13,0.359731693046281,0.984171927751692,267.594779408598,1.34390362079797,0.502215934020869,"HadGEM2_CCLM","BAU","rcp85","w5"
14,0.402900018574954,0,275.206439280259,0.402900018574954,0.14639919750012,"HadGEM2_CCLM","BAU","rcp85","w5"
15,0.354132844709654,0,269.54345729157,0.354132844709654,0.131382467327553,"HadGEM2_CCLM","BAU","rcp85","w5"
16,0.412909866189161,0.982452045991967,270.898150640579,1.39536191218113,0.515087278699241,"HadGEM2_CCLM","BAU","rcp85","w5"
17,0.333904935431911,0,274.432699701448,0.333904935431911,0.121670972808693,"HadGEM2_CCLM","BAU","rcp85","w5"
18,0.2887804190776,0.342438478504744,285.775028256744,0.631218897582345,0.220879655382363,"HadGEM2_CCLM","BAU","rcp85","w5"
19,0.347316080468688,0,289.802510304278,0.347316080468688,0.119845780529653,"HadGEM2_CCLM","BAU","rcp85","w5"
20,0.716005657540467,3.25946782638372,286.970649016362,3.97547348392419,1.38532407322866,"HadGEM2_CCLM","BAU","rcp85","w5"
21,1.02599560732621,0.22947954792538,276.462305635967,1.25547515525159,0.454121639607801,"HadGEM2_CCLM","BAU","rcp85","w5"
22,1.03338957750318,7.13654465285412,268.55999250766,8.1699342303573,3.04212632494927,"HadGEM2_CCLM","BAU","rcp85","w5"
23,1.69357909439353,0,253.97307611936,1.69357909439353,0.666834107091574,"HadGEM2_CCLM","BAU","rcp85","w5"
24,1.95901009953395,0,259.994433108562,1.95901009953395,0.753481555782371,"HadGEM2_CCLM","BAU","rcp85","w5"
25,2.17685894344139,0,256.971135205275,2.17685894344139,0.847121970217571,"HadGEM2_CCLM","BAU","rcp85","w5"
26,2.21237178218665,0,259.518238998449,2.21237178218665,0.852491828984658,"HadGEM2_CCLM","BAU","rcp85","w5"
27,0.961375498482527,0,258.186875949456,0.961375498482527,0.372356454969744,"HadGEM2_CCLM","BAU","rcp85","w5"
28,0.214148204710387,0,269.17061249737,0.214148204710387,0.0795585382533091,"HadGEM2_CCLM","BAU","rcp85","w5"
29,0.383830861357104,0.500375869591492,272.39546187599,0.884206730948596,0.324604060896998,"HadGEM2_CCLM","BAU","rcp85","w5"
30,0.789669909186165,0,260.482235704275,0.789669909186165,0.303156914732057,"HadGEM2_CCLM","BAU","rcp85","w5"
31,1.67201567788372,0,219.355086791475,1.67201567788372,0.762241579322563,"HadGEM2_CCLM","BAU","rcp85","w5"
32,1.57413337131865,0,214.128358449292,1.57413337131865,0.735135403231244,"HadGEM2_CCLM","BAU","rcp85","w5"
33,1.38028199732174,0.402013957117991,206.646426489182,1.78229595443973,0.86248573697597,"HadGEM2_CCLM","BAU","rcp85","w5"
34,1.28134645892414,2.76591284691878,206.50728668045,4.04725930584292,1.95986271036801,"HadGEM2_CCLM","BAU","rcp85","w5"
35,1.47538816499755,0,202.191466108245,1.47538816499755,0.729698534461236,"HadGEM2_CCLM","BAU","rcp85","w5"
36,1.05942478221314,0,202.980694909587,1.05942478221314,0.521933764531174,"HadGEM2_CCLM","BAU","rcp85","w5"
37,0.986505168497456,0,207.022153533061,0.986505168497456,0.476521546927061,"HadGEM2_CCLM","BAU","rcp85","w5"
38,0.930609795332697,0.197296411993505,218.511705729518,1.1279062073262,0.516176560683832,"HadGEM2_CCLM","BAU","rcp85","w5"
39,0.420935454841442,0,207.188581262827,0.420935454841442,0.203165373436999,"HadGEM2_CCLM","BAU","rcp85","w5"
40,0.533231118062353,4.10535331734135,203.944769474022,4.6385844354037,2.27443167450026,"HadGEM2_CCLM","BAU","rcp85","w5"
41,1.36266263251296,0.181625513990172,182.693485126086,1.54428814650313,0.845289116597311,"HadGEM2_CCLM","BAU","rcp85","w5"
42,2.56253037562961,0,166.244867464676,2.56253037562961,1.54141924181455,"HadGEM2_CCLM","BAU","rcp85","w5"
43,2.74953803784045,0,169.78964134125,2.74953803784045,1.61937914240264,"HadGEM2_CCLM","BAU","rcp85","w5"
44,2.02308496782533,0,173.276638594706,2.02308496782533,1.16754629142901,"HadGEM2_CCLM","BAU","rcp85","w5"
45,0.846981087103643,0,177.239300283688,0.846981087103643,0.477874312157615,"HadGEM2_CCLM","BAU","rcp85","w5"
46,0.34676285066543,0,188.992176275686,0.34676285066543,0.1834800029815,"HadGEM2_CCLM","BAU","rcp85","w5"
47,0.135263365898314,0.0103052423033232,204.781351060174,0.145568608201638,0.0710848949125563,"HadGEM2_CCLM","BAU","rcp85","w5"
48,0.147345826889507,0,219.204425963945,0.147345826889507,0.0672184542997059,"HadGEM2_CCLM","BAU","rcp85","w5"
49,0.276277144773982,0,222.448834491903,0.276277144773982,0.124198063525497,"HadGEM2_CCLM","BAU","rcp85","w5"
50,0.45081301776941,0,235.292379372535,0.45081301776941,0.191596948006397,"HadGEM2_CCLM","BAU","rcp85","w5"
51,0.586736294195549,0,242.464186172448,0.586736294195549,0.241988849346288,"HadGEM2_CCLM","BAU","rcp85","w5"
52,0.863484707215724,0,238.331340515917,0.863484707215724,0.362304305152035,"HadGEM2_CCLM","BAU","rcp85","w5"
53,1.07165611618277,0.160881568131918,240.54464399508,1.23253768431469,0.512394565866907,"HadGEM2_CCLM","BAU","rcp85","w5"
54,1.04957684662658,1.31335972275603,241.128142914944,2.36293656938262,0.979950552771489,"HadGEM2_CCLM","BAU","rcp85","w5"
55,1.03366757313805,0.077716847857658,246.194576431507,1.11138442099571,0.451425225163277,"HadGEM2_CCLM","BAU","rcp85","w5"
56,1.2875458502498,0.31870179555941,252.016563540712,1.60624764580921,0.637357966969393,"HadGEM2_CCLM","BAU","rcp85","w5"
57,1.55092046901078,0,250.05834579707,1.55092046901078,0.620223437880931,"HadGEM2_CCLM","BAU","rcp85","w5"
58,1.56456465997847,0,252.651681446033,1.56456465997847,0.6192575687697,"HadGEM2_CCLM","BAU","rcp85","w5"
59,1.215884012973,1.96404723491656,261.345737259095,3.17993124788956,1.21675267453741,"HadGEM2_CCLM","BAU","rcp85","w5"
60,1.2055881362051,1.18710842536946,267.303756094549,2.39269656157457,0.895122686090591,"HadGEM2_CCLM","BAU","rcp85","w5"
61,1.15197583620071,3.21769915138869,270.804367365087,4.36967498758941,1.61359103256204,"HadGEM2_CCLM","BAU","rcp85","w5"
62,1.62179942183337,0.614280162961224,266.196978611772,2.2360795847946,0.840009378188978,"HadGEM2_CCLM","BAU","rcp85","w5"
63,2.21988463585992,0,276.837624092405,2.21988463585992,0.801872448926576,"HadGEM2_CCLM","BAU","rcp85","w5"
64,2.65009845984101,0,274.018609432824,2.65009845984101,0.967123534173939,"HadGEM2_CCLM","BAU","rcp85","w5"
65,2.44160800985231,0,285.583697881354,2.44160800985231,0.8549535663155,"HadGEM2_CCLM","BAU","rcp85","w5"
66,1.34355683242996,0,290.271662537833,1.34355683242996,0.462861865565275,"HadGEM2_CCLM","BAU","rcp85","w5"
67,0.879016414811096,0,296.826199276601,0.879016414811096,0.296138419369098,"HadGEM2_CCLM","BAU","rcp85","w5"
68,1.10895369910461,0.382373511316414,287.59860952113,1.49132721042103,0.518544652529505,"HadGEM2_CCLM","BAU","rcp85","w5"
69,1.78311264885628,0.204985308827501,263.857007186067,1.98809795768378,0.753475520277471,"HadGEM2_CCLM","BAU","rcp85","w5"
70,2.46580239469323,0,238.291217083174,2.46580239469323,1.03478526186408,"HadGEM2_CCLM","BAU","rcp85","w5"
71,2.5371789574669,6.17836040485618,236.838713049418,8.71553936232308,3.67994710413095,"HadGEM2_CCLM","BAU","rcp85","w5"
72,2.85676120831083,0,222.060750144389,2.85676120831083,1.28647732949353,"HadGEM2_CCLM","BAU","rcp85","w5"
73,3.29666074125081,0.386954376234976,224.806633371848,3.68361511748578,1.63857047376035,"HadGEM2_CCLM","BAU","rcp85","w5"
74,3.23401841264814,0.435079293293265,232.513325192988,3.6690977059414,1.57801609989278,"HadGEM2_CCLM","BAU","rcp85","w5"
75,2.43872829176445,0,236.736721991916,2.43872829176445,1.03014364279646,"HadGEM2_CCLM","BAU","rcp85","w5"
76,1.36711076006505,0.01311847696192,239.108290212459,1.38022923702697,0.577240226928379,"HadGEM2_CCLM","BAU","rcp85","w5"
77,0.944353181383278,0,237.554018419117,0.944353181383278,0.397531975113616,"HadGEM2_CCLM","BAU","rcp85","w5"
78,0.765429966521402,0,232.334997051018,0.765429966521402,0.329450998014441,"HadGEM2_CCLM","BAU","rcp85","w5"
79,0.793063076155712,0.87442358605362,241.12002600661,1.66748666220933,0.691558760102165,"HadGEM2_CCLM","BAU","rcp85","w5"
80,1.16774013092796,0,249.345129287311,1.16774013092796,0.468322815956198,"HadGEM2_CCLM","BAU","rcp85","w5"
81,1.45026258119228,0,257.780092259181,1.45026258119228,0.562596812066516,"HadGEM2_CCLM","BAU","rcp85","w5"
82,1.13901152127496,0,263.898368680322,1.13901152127496,0.43160991368413,"HadGEM2_CCLM","BAU","rcp85","w5"
83,0.544178146643205,0,266.702322322697,0.544178146643205,0.204039523129752,"HadGEM2_CCLM","BAU","rcp85","w5"
84,0.345006810489865,0,271.399163295731,0.345006810489865,0.12712154536524,"HadGEM2_CCLM","BAU","rcp85","w5"
85,0.360979543678237,0,275.373970191923,0.360979543678237,0.131087024465911,"HadGEM2_CCLM","BAU","rcp85","w5"
86,0.439022615027223,0,273.577158663758,0.439022615027223,0.160474879252185,"HadGEM2_CCLM","BAU","rcp85","w5"
87,0.667243156431928,0,271.096432711439,0.667243156431928,0.246127604763488,"HadGEM2_CCLM","BAU","rcp85","w5"
88,1.1724726951592,0,256.253860613044,1.1724726951592,0.457543426801164,"HadGEM2_CCLM","BAU","rcp85","w5"
89,1.61000636518965,0.0670043735942572,250.316556685516,1.6770107387839,0.669955979336521,"HadGEM2_CCLM","BAU","rcp85","w5"
90,1.8840772993567,12.1069576464267,250.795782185395,13.9910349457835,5.57865639679734,"HadGEM2_CCLM","BAU","rcp85","w5"
91,2.29896380876577,0,228.625400257307,2.29896380876577,1.00555922753045,"HadGEM2_CCLM","BAU","rcp85","w5"
92,3.42861276238275,0,237.503824041872,3.42861276238275,1.44360318248109,"HadGEM2_CCLM","BAU","rcp85","w5"
93,4.26411461234491,0,236.377081570595,4.26411461234491,1.80394587496057,"HadGEM2_CCLM","BAU","rcp85","w5"
94,3.46944677770662,0,232.516944910655,3.46944677770662,1.49212642503959,"HadGEM2_CCLM","BAU","rcp85","w5"
95,1.72989517836517,0,226.932625254657,1.72989517836517,0.762294613400757,"HadGEM2_CCLM","BAU","rcp85","w5"
96,1.16367553793034,0,218.715901789949,1.16367553793034,0.532048894665148,"HadGEM2_CCLM","BAU","rcp85","w5"
97,1.22483806928263,0,221.890909772724,1.22483806928263,0.552000111467922,"HadGEM2_CCLM","BAU","rcp85","w5"
98,0.97033077170896,0,214.264754392231,0.97033077170896,0.452865322839183,"HadGEM2_CCLM","BAU","rcp85","w5"
99,0.76851685865744,0,213.479068817453,0.76851685865744,0.359996351358739,"HadGEM2_CCLM","BAU","rcp85","w5"
100,0.907833993694676,12.4954428612862,213.113466073775,13.4032768549808,6.28926792000132,"HadGEM2_CCLM","BAU","rcp85","w5"
1,0.00343116272081133,0,310.278827503739,0.00343116272081133,0.00110583205061582,"MPI_CCLM","BAU","rcp45","w5"
2,0.00890476185638456,0,303.661488648797,0.00890476185638456,0.0029324633479234,"MPI_CCLM","BAU","rcp45","w5"
3,0.0186240600739202,0,290.865861264084,0.0186240600739202,0.00640297214426653,"MPI_CCLM","BAU","rcp45","w5"
4,0.0391834893304305,0,287.438022840617,0.0391834893304305,0.0136319784498927,"MPI_CCLM","BAU","rcp45","w5"
5,0.175352996944062,10.2259254703178,293.349503480562,10.4012784672619,3.54569492835399,"MPI_CCLM","BAU","rcp45","w5"
6,0.438069179188135,0,295.531764148608,0.438069179188135,0.148230827386748,"MPI_CCLM","BAU","rcp45","w5"
7,0.792572501864933,0,310.184375235638,0.792572501864933,0.255516578248933,"MPI_CCLM","BAU","rcp45","w5"
8,1.59875771736244,0,318.128944471259,1.59875771736244,0.502550222212451,"MPI_CCLM","BAU","rcp45","w5"
9,1.78580980331088,0,320.933410139719,1.78580980331088,0.556442472765122,"MPI_CCLM","BAU","rcp45","w5"
10,0.937358495665367,0,320.32671063169,0.937358495665367,0.292625767553658,"MPI_CCLM","BAU","rcp45","w5"
11,0.571078639354156,0,302.706776449018,0.571078639354156,0.18865736870953,"MPI_CCLM","BAU","rcp45","w5"
12,0.524133239329914,0,255.941587515328,0.524133239329914,0.204786273468952,"MPI_CCLM","BAU","rcp45","w5"
13,0.492809661614654,1.13690636978298,246.12560279334,1.62971603139763,0.662148111737091,"MPI_CCLM","BAU","rcp45","w5"
14,0.82394560244803,0,241.75163575551,0.82394560244803,0.340823175765937,"MPI_CCLM","BAU","rcp45","w5"
15,0.749407551125952,0,226.157187246114,0.749407551125952,0.331365790427176,"MPI_CCLM","BAU","rcp45","w5"
16,0.632401770582071,1.46539693877277,231.784693604253,2.09779870935484,0.905063521121288,"MPI_CCLM","BAU","rcp45","w5"
17,0.604032795060062,0,238.63939127909,0.604032795060062,0.253115293255858,"MPI_CCLM","BAU","rcp45","w5"
18,0.366663696269766,0.396466623536988,238.969768783556,0.763130319806754,0.319341782724805,"MPI_CCLM","BAU","rcp45","w5"
19,0.383549850711548,0,243.198968989859,0.383549850711548,0.157710311151665,"MPI_CCLM","BAU","rcp45","w5"
20,0.415573655068909,3.79650182583838,250.946505940514,4.21207548090729,1.67847544444622,"MPI_CCLM","BAU","rcp45","w5"
21,0.610408529651496,0.415122906873856,251.5129476126,1.02553143652535,0.40774498738926,"MPI_CCLM","BAU","rcp45","w5"
22,1.23286989540011,8.59254579000891,257.425954261378,9.82541568540902,3.81679295454131,"MPI_CCLM","BAU","rcp45","w5"
23,2.65960037855761,0,246.310590653059,2.65960037855761,1.07977508052173,"MPI_CCLM","BAU","rcp45","w5"
24,2.9466643482674,0,256.310128124301,2.9466643482674,1.14964803374386,"MPI_CCLM","BAU","rcp45","w5"
25,3.42547192683573,0,250.775810335147,3.42547192683573,1.36594989853997,"MPI_CCLM","BAU","rcp45","w5"
26,3.65494730120812,0,251.487319507796,3.65494730120812,1.45333264053292,"MPI_CCLM","BAU","rcp45","w5"
27,0.524642899630867,0,260.994990128207,0.524642899630867,0.201016463715702,"MPI_CCLM","BAU","rcp45","w5"
28,0.198318046029792,0,261.691217494491,0.198318046029792,0.0757832257148511,"MPI_CCLM","BAU","rcp45","w5"
29,0.146228391863188,0.357799982077469,257.756158849984,0.504028373940657,0.195544648162609,"MPI_CCLM","BAU","rcp45","w5"
30,0.272260157895617,0,247.458406107607,0.272260157895617,0.110022594171735,"MPI_CCLM","BAU","rcp45","w5"
31,0.284928988189292,0,232.152162506334,0.284928988189292,0.122733721328794,"MPI_CCLM","BAU","rcp45","w5"
32,0.208912074109807,0,226.299340067697,0.208912074109807,0.09231669612793,"MPI_CCLM","BAU","rcp45","w5"
33,0.250057283438957,0.0613409915515898,229.375368125264,0.311398274990547,0.135759248055131,"MPI_CCLM","BAU","rcp45","w5"
34,0.191998504522361,3.33205676270189,238.270690966586,3.52405526722425,1.47901332426927,"MPI_CCLM","BAU","rcp45","w5"
35,0.24006773104185,0,242.612467905952,0.24006773104185,0.0989511104330022,"MPI_CCLM","BAU","rcp45","w5"
36,0.349979171387364,0,245.669253704814,0.349979171387364,0.142459492227662,"MPI_CCLM","BAU","rcp45","w5"
37,1.06269089226846,0,251.036318110201,1.06269089226846,0.423321573654516,"MPI_CCLM","BAU","rcp45","w5"
38,1.54881869944765,0.313193453937287,246.193056100378,1.86201215338494,0.756321962478812,"MPI_CCLM","BAU","rcp45","w5"
39,0.379620946929159,0,239.177740115016,0.379620946929159,0.158719179613707,"MPI_CCLM","BAU","rcp45","w5"
40,0.420316962188708,4.07614800827442,244.520713193352,4.49646497046313,1.83888919336973,"MPI_CCLM","BAU","rcp45","w5"
41,0.418694516784408,0.16782653049323,249.037392551714,0.586521047277638,0.235515253861263,"MPI_CCLM","BAU","rcp45","w5"
42,0.382118860414298,0,255.643650869499,0.382118860414298,0.149473244930836,"MPI_CCLM","BAU","rcp45","w5"
43,1.10065662938781,0,247.893623462601,1.10065662938781,0.444003606875293,"MPI_CCLM","BAU","rcp45","w5"
44,0.937585012533839,0,235.993571734054,0.937585012533839,0.397292606592871,"MPI_CCLM","BAU","rcp45","w5"
45,0.666474994699849,0,246.818587925236,0.666474994699849,0.27002625705878,"MPI_CCLM","BAU","rcp45","w5"
46,0.600737407213602,0,257.181823837489,0.600737407213602,0.233584706045635,"MPI_CCLM","BAU","rcp45","w5"
47,0.323507263171032,0.00378793415226285,270.760049231377,0.327295197323295,0.120880166129533,"MPI_CCLM","BAU","rcp45","w5"
48,0.120240855884753,0,273.170187657436,0.120240855884753,0.0440168295507921,"MPI_CCLM","BAU","rcp45","w5"
49,0.234245711813243,0,277.57113411538,0.234245711813243,0.0843912363437158,"MPI_CCLM","BAU","rcp45","w5"
50,0.230143602566767,0,275.466145940915,0.230143602566767,0.0835469642850889,"MPI_CCLM","BAU","rcp45","w5"
51,0.65199338006405,0,284.371596501344,0.65199338006405,0.229275141429593,"MPI_CCLM","BAU","rcp45","w5"
52,0.638441702594678,0,279.14793676912,0.638441702594678,0.228710879967107,"MPI_CCLM","BAU","rcp45","w5"
53,0.672960236220712,0.0957617738865428,281.014742134212,0.768722010107254,0.273552200240127,"MPI_CCLM","BAU","rcp45","w5"
54,0.638307615200988,1.20873970217492,274.407870432596,1.84704731737591,0.673102894047498,"MPI_CCLM","BAU","rcp45","w5"
55,0.442737969134691,0.223519313388417,283.515566953789,0.666257282523108,0.23499848339252,"MPI_CCLM","BAU","rcp45","w5"
56,0.424097568453251,0.420547653865867,287.167125473063,0.844645222319118,0.294130193673004,"MPI_CCLM","BAU","rcp45","w5"
57,0.614388760496913,0,292.829912087587,0.614388760496913,0.209810792933321,"MPI_CCLM","BAU","rcp45","w5"
58,0.527489364624196,0,286.732008843164,0.527489364624196,0.183965985085649,"MPI_CCLM","BAU","rcp45","w5"
59,0.448807348826509,1.9112370436066,290.20817860792,2.36004439243311,0.813224631970694,"MPI_CCLM","BAU","rcp45","w5"
60,0.337699330324611,1.40434483907829,292.048949996048,1.7420441694029,0.596490475116062,"MPI_CCLM","BAU","rcp45","w5"
61,0.31754844132378,4.02698926441195,295.564231408222,4.34453770573573,1.46991321819832,"MPI_CCLM","BAU","rcp45","w5"
62,0.571773925470061,0.644018991537544,302.85564320026,1.2157929170076,0.401443045326936,"MPI_CCLM","BAU","rcp45","w5"
63,0.91650732721673,0,307.085706695356,0.91650732721673,0.298453268007667,"MPI_CCLM","BAU","rcp45","w5"
64,1.82694821500298,0,305.478413970401,1.82694821500298,0.598061313484496,"MPI_CCLM","BAU","rcp45","w5"
65,1.4744857947522,0,298.353594298613,1.4744857947522,0.494207484987238,"MPI_CCLM","BAU","rcp45","w5"
66,1.20472929198732,0,303.550306659111,1.20472929198732,0.396879616181788,"MPI_CCLM","BAU","rcp45","w5"
67,0.85270582016721,0,293.230995604877,0.85270582016721,0.290796618689047,"MPI_CCLM","BAU","rcp45","w5"
68,0.842932332655974,0.535980949412495,304.919365433315,1.37891328206847,0.45222227197965,"MPI_CCLM","BAU","rcp45","w5"
69,0.760372839311164,0.214773559270061,300.762263883476,0.975146398581225,0.324224982878512,"MPI_CCLM","BAU","rcp45","w5"
70,0.793650925379235,0,299.594222590707,0.793650925379235,0.264908621573617,"MPI_CCLM","BAU","rcp45","w5"
71,0.620731424874044,9.05149928858754,302.436676705313,9.67223071346158,3.19810110957077,"MPI_CCLM","BAU","rcp45","w5"
72,0.919764188807296,0,293.644875188736,0.919764188807296,0.313223306967687,"MPI_CCLM","BAU","rcp45","w5"
73,1.94792450604381,0.480160652525515,300.285136367256,2.42808515856932,0.808593188441971,"MPI_CCLM","BAU","rcp45","w5"
74,2.56893588435566,0.312361305428403,293.514650020131,2.88129718978406,0.981653620896418,"MPI_CCLM","BAU","rcp45","w5"
75,3.13614930297856,0,298.265538409597,3.13614930297856,1.05146217015249,"MPI_CCLM","BAU","rcp45","w5"
76,1.76453171209404,0.0333805021260433,308.023168632917,1.79791221422008,0.583693824785863,"MPI_CCLM","BAU","rcp45","w5"
77,1.09036123456484,0,307.269638952666,1.09036123456484,0.354854855911361,"MPI_CCLM","BAU","rcp45","w5"
78,0.553946868803068,0,308.250987210099,0.553946868803068,0.179706437866331,"MPI_CCLM","BAU","rcp45","w5"
79,0.501546259518406,0.98027389348926,306.129847597176,1.48182015300767,0.484049551077272,"MPI_CCLM","BAU","rcp45","w5"
80,0.626267508826072,0,305.193590970201,0.626267508826072,0.205203361851468,"MPI_CCLM","BAU","rcp45","w5"
81,0.560031343595708,0,305.093024351035,0.560031343595708,0.183560848297648,"MPI_CCLM","BAU","rcp45","w5"
82,0.44159057343281,0,303.382693339294,0.44159057343281,0.145555624341085,"MPI_CCLM","BAU","rcp45","w5"
83,0.327504467909786,0,307.247660029387,0.327504467909786,0.106592990123493,"MPI_CCLM","BAU","rcp45","w5"
84,0.283236568934779,0,307.395126123838,0.283236568934779,0.0921408782586468,"MPI_CCLM","BAU","rcp45","w5"
85,0.3616940419944,0,307.950883661221,0.3616940419944,0.117451860405214,"MPI_CCLM","BAU","rcp45","w5"
86,0.579890616894004,0,307.979629886696,0.579890616894004,0.188288627110612,"MPI_CCLM","BAU","rcp45","w5"
87,0.769080089554199,0,301.716682069628,0.769080089554199,0.254901414226979,"MPI_CCLM","BAU","rcp45","w5"
88,0.455861822157848,0,294.342489199252,0.455861822157848,0.154874623571338,"MPI_CCLM","BAU","rcp45","w5"
89,0.271228275022975,0.193964022485153,294.770661134957,0.465192297508128,0.157814992753009,"MPI_CCLM","BAU","rcp45","w5"
90,0.492246784888856,15.4142035620947,292.766298596745,15.9064503469836,5.43315621477767,"MPI_CCLM","BAU","rcp45","w5"
91,2.02849237863487,0,266.626986532905,2.02849237863487,0.760797849089642,"MPI_CCLM","BAU","rcp45","w5"
92,3.05548307933391,0,259.111994285676,3.05548307933391,1.17921329259856,"MPI_CCLM","BAU","rcp45","w5"
93,4.29054545281398,0,259.725780914974,4.29054545281398,1.65195208488701,"MPI_CCLM","BAU","rcp45","w5"
94,5.46884796394198,0,255.912080326954,5.46884796394198,2.13700266003659,"MPI_CCLM","BAU","rcp45","w5"
95,2.13955974130347,0,252.477746148691,2.13955974130347,0.847425079612135,"MPI_CCLM","BAU","rcp45","w5"
96,0.517366234973807,0,251.11327054137,0.517366234973807,0.206029029791388,"MPI_CCLM","BAU","rcp45","w5"
97,0.273279164216253,0,257.218354192525,0.273279164216253,0.106244037317689,"MPI_CCLM","BAU","rcp45","w5"
98,0.155719329236576,0,252.882761891425,0.155719329236576,0.0615776765770352,"MPI_CCLM","BAU","rcp45","w5"
99,0.146609994962595,0,260.532394462712,0.146609994962595,0.0562732305381616,"MPI_CCLM","BAU","rcp45","w5"
100,0.166637902418836,17.8867971442841,264.854342629705,18.0534350467029,6.81636361611166,"MPI_CCLM","BAU","rcp45","w5"
1,0.0182886996026767,0,310.278827503739,0.0182886996026767,0.00589427894575125,"MPI_CCLM","BAU","rcp85","w5"
2,0.0416412390278767,0,310.683677972112,0.0416412390278767,0.01340309838601,"MPI_CCLM","BAU","rcp85","w5"
3,0.0773761189704045,0,309.090498438923,0.0773761189704045,0.0250334835141153,"MPI_CCLM","BAU","rcp85","w5"
4,0.167425464655182,0,313.305491879432,0.167425464655182,0.0534384072397975,"MPI_CCLM","BAU","rcp85","w5"
5,0.324178037643927,10.0972107249143,316.258144615028,10.4213887625582,3.29521593040517,"MPI_CCLM","BAU","rcp85","w5"
6,1.06233250507579,0,308.608311273046,1.06233250507579,0.344233277676011,"MPI_CCLM","BAU","rcp85","w5"
7,2.70691781459665,0,302.223105662171,2.70691781459665,0.895668717540903,"MPI_CCLM","BAU","rcp85","w5"
8,3.72103235948678,0,285.362232747789,3.72103235948678,1.30396805619878,"MPI_CCLM","BAU","rcp85","w5"
9,3.80610154729162,0,294.687182601823,3.80610154729162,1.29157349623664,"MPI_CCLM","BAU","rcp85","w5"
10,1.51293364613122,0,293.802231722074,1.51293364613122,0.514949677973311,"MPI_CCLM","BAU","rcp85","w5"
11,0.44326485429406,0,288.444123602705,0.44326485429406,0.153674427045912,"MPI_CCLM","BAU","rcp85","w5"
12,0.510037845947119,0,278.949959526164,0.510037845947119,0.182842057698625,"MPI_CCLM","BAU","rcp85","w5"
13,0.631981124041711,0.956599050003772,267.104481088932,1.58858017404548,0.594741116872752,"MPI_CCLM","BAU","rcp85","w5"
14,0.917307916692298,0,262.193593017096,0.917307916692298,0.349859013005129,"MPI_CCLM","BAU","rcp85","w5"
15,0.821726668923441,0,258.358813011249,0.821726668923441,0.318056372587399,"MPI_CCLM","BAU","rcp85","w5"
16,0.821554338843103,1.40999139915265,245.537294750912,2.23154573799575,0.908841868710646,"MPI_CCLM","BAU","rcp85","w5"
17,0.732702058710178,0,227.637806678897,0.732702058710178,0.321871867155932,"MPI_CCLM","BAU","rcp85","w5"
18,0.534616500949423,0.478466853655648,223.676346209712,1.01308335460507,0.452923776596044,"MPI_CCLM","BAU","rcp85","w5"
19,0.392875141115182,0,215.338344355943,0.392875141115182,0.182445510245858,"MPI_CCLM","BAU","rcp85","w5"
20,0.364103870461644,2.50564641770266,222.084879393161,2.8697502881643,1.29218625599626,"MPI_CCLM","BAU","rcp85","w5"
21,0.276780054799813,0.242811012038541,229.646063067683,0.519591066838354,0.226257337007,"MPI_CCLM","BAU","rcp85","w5"
22,0.297232334330903,7.15412764554361,238.142907618089,7.45135997987451,3.12894473927576,"MPI_CCLM","BAU","rcp85","w5"
23,0.556333375427917,0,235.22480370148,0.556333375427917,0.236511357082032,"MPI_CCLM","BAU","rcp85","w5"
24,0.900891173558058,0,246.081386022556,0.900891173558058,0.366094806323742,"MPI_CCLM","BAU","rcp85","w5"
25,1.18384577780783,0,241.782826976354,1.18384577780783,0.489631870307981,"MPI_CCLM","BAU","rcp85","w5"
26,0.759902641031517,0,251.724213751132,0.759902641031517,0.301879040441774,"MPI_CCLM","BAU","rcp85","w5"
27,0.321546959383243,0,259.726050873825,0.321546959383243,0.123802351863214,"MPI_CCLM","BAU","rcp85","w5"
28,0.174130430303823,0,263.017095585137,0.174130430303823,0.0662049856175443,"MPI_CCLM","BAU","rcp85","w5"
29,0.196200491221448,0.0968042826519633,268.691252864138,0.293004773873411,0.109048869566873,"MPI_CCLM","BAU","rcp85","w5"
30,0.141499696251618,0,270.046418621574,0.141499696251618,0.0523982865515823,"MPI_CCLM","BAU","rcp85","w5"
31,0.24994027441406,0,280.608090817013,0.24994027441406,0.089070943637562,"MPI_CCLM","BAU","rcp85","w5"
