"year","total_carbon_kg","volume_m3","model","mgm","rcp","windcase"
87,123203.555339541,328.611491301909,"refclim","BAU","-","w9"
88,118084.343325863,314.848194005242,"refclim","BAU","-","w9"
89,122595.054891636,326.405594348526,"refclim","BAU","-","w9"
90,123675.996039111,330.422265476617,"refclim","BAU","-","w9"
91,122422.8464277,325.976023437773,"refclim","BAU","-","w9"
92,119711.653857716,318.24900322305,"refclim","BAU","-","w9"
93,119014.866320975,317.575708786344,"refclim","BAU","-","w9"
94,120306.548701606,323.024245978526,"refclim","BAU","-","w9"
95,121821.631862594,327.311120370196,"refclim","BAU","-","w9"
96,123359.377669263,331.891944901994,"refclim","BAU","-","w9"
97,124858.163864047,337.379475458829,"refclim","BAU","-","w9"
98,125731.691456424,339.779630663176,"refclim","BAU","-","w9"
99,124188.141799745,335.119769847404,"refclim","BAU","-","w9"
100,121912.862327016,328.453723207651,"refclim","BAU","-","w9"
1,115303.793039356,296.405892092343,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
2,109205.987239663,280.497203032596,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
3,104304.829455443,267.285882706669,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
4,101385.037043428,258.908863450702,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
5,97680.8713087988,248.440908711855,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
6,97614.3918153349,246.066731968508,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
7,94880.9267073706,239.016984113921,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
8,93935.8902784983,236.452570823703,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
9,93641.7883031463,235.305508244376,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
10,93874.2928925476,235.188291569047,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
11,93569.0264268905,233.85348708303,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
12,90834.2091733249,226.276404705379,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
13,89726.3999695751,223.013330357899,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
14,90688.0037170356,225.110335373721,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
15,87030.4729553094,215.6756804277,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
16,86305.8739492309,212.63094248287,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
17,87346.3682654497,215.06898501146,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
18,89359.9602057358,220.72387542307,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
19,92161.4731885157,227.983634449716,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
20,89422.8867731307,219.83788290886,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
21,92509.6531122887,227.832222963161,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
22,88132.9913118585,216.043077222156,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
23,88181.6251844893,214.710258939779,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
24,88268.2619949154,214.323176067027,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
25,87119.9558963117,210.724365576266,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
26,88404.0020017849,214.560444091712,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
27,92682.3826022487,226.591109656867,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
28,93491.6226924296,226.084462743554,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
29,94721.0918061965,230.070874002164,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
30,93857.2755833389,226.877483710925,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
31,96102.6509422025,234.492754986271,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
32,96374.6478362432,233.329705623219,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
33,99603.2639846229,244.326112897524,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
34,97885.0710485771,237.608379694234,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
35,90989.5882386192,222.320853248821,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
36,91755.4563897865,223.294355631359,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
37,97124.9322124059,239.79813297359,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
38,98838.2572916569,240.839286433189,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
39,103478.725131148,256.029259104126,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
40,105577.088355928,259.589198795814,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
41,107157.427635674,263.398436534641,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
42,108470.419331823,267.175977769752,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
43,109637.601039457,270.43598747278,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
44,109972.739522915,270.9888971713,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
45,112845.91719659,280.861902412715,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
46,112047.844252752,276.66149196382,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
47,115168.887422763,287.759302222065,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
48,115953.32383834,288.389690162415,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
49,114389.639156796,284.041900982102,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
50,89023.0545246094,218.571241168262,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
51,92626.0487504506,228.812406018233,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
52,92100.4977994348,225.877169910978,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
53,91291.0453020641,222.887817345437,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
54,86524.6474184522,208.426465165743,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
55,85434.1243237816,204.726090769053,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
56,85050.1973497564,204.018739732697,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
57,87448.2352057385,211.351120449534,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
58,87729.9958824296,210.79057904333,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
59,87751.2236494077,211.48116237288,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
60,85726.6234667574,206.57624322199,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
61,87345.914626527,210.919180752322,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
62,89839.812716687,217.046467765315,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
63,94118.0625743852,229.63589417307,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
64,98831.5931837887,241.919078264075,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
65,100601.13203097,244.716204175607,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
66,102857.465023227,251.272263412146,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
67,105071.595210901,256.958360080408,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
68,108520.199829852,267.259910552093,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
69,108370.546717698,264.974153460108,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
70,111471.728215673,275.094548220517,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
71,111267.115704734,273.428293015621,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
72,117206.33137473,290.360224026515,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
73,115870.271676179,284.428913268338,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
74,117464.970991349,290.239118537615,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
75,119499.087894179,295.836921834754,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
76,120097.008045167,296.51318902915,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
77,111227.867402852,276.200600134494,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
78,114652.610012341,284.188801642718,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
79,117803.180438696,292.270573936586,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
80,118697.523881755,293.42786519276,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
81,121477.797669613,302.583053542158,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
82,124038.534689383,308.887907299133,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
83,126185.666809919,314.974929125205,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
84,126789.597397725,315.684075473708,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
85,129788.71335049,326.20196537232,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
86,132992.358649534,334.792062124602,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
87,135204.82453144,340.755930381107,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
88,138028.422415122,349.482436632043,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
89,136021.448251581,343.038087973625,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
90,132520.785635955,334.782234769645,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
91,136369.253056535,345.117518943906,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
92,138367.47077603,351.781926669792,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
93,140847.991826906,359.289047054276,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
94,136848.086109784,346.936603975074,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
95,133393.383874242,337.502988050015,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
96,125928.46184861,318.165078460205,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
97,127013.48150199,321.213011288741,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
98,127799.299537176,323.375421257025,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
99,127079.455641325,320.679335552621,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
100,122165.918226268,308.679877405171,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp45","w5"
1,116849.767736337,300.888490783775,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
2,112695.252742617,289.91796959139,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
3,109145.886746748,279.948667276839,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
4,106322.123807094,271.742256336438,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
5,98196.126689767,248.749049979576,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
6,96424.5919374139,243.146253569038,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
7,91761.5791003411,230.300667947733,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
8,88625.9338848062,220.866193999977,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
9,87650.8279978184,218.03950132489,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
10,88856.3364818226,221.157799246251,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
11,90157.9518417741,224.3651816845,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
12,88786.2773213677,219.299854614451,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
13,89028.9451415778,220.52329774834,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
14,88880.8077429209,218.964899513846,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
15,85137.9660195947,208.980319539018,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
16,86730.3522272338,214.104970367844,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
17,90082.3705260177,223.216018411175,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
18,89410.5686294597,218.655657988948,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
19,86667.9118784885,211.758629036278,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
20,87869.0793160145,214.788130157442,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
21,89918.9624411108,219.793568196851,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
22,89628.4836812306,218.058236007122,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
23,93808.9534850684,229.90450553832,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
24,93517.2810437541,227.316212909889,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
25,98885.1399394496,245.49096089989,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
26,103886.093901395,257.230167516965,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
27,107574.007461105,266.613517611358,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
28,110569.436115843,274.875951154182,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
29,107701.678627811,267.001163119303,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
30,111108.245748277,278.362594710397,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
31,111511.465094639,277.567283861153,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
32,114663.391154145,287.896533384916,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
33,112878.566383044,280.7618529992,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
34,113906.245522055,285.208594997858,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
35,116313.85324901,291.424462336312,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
36,115819.635099993,289.671818743756,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
37,115218.303915439,288.385361796029,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
38,113912.49138184,284.482500518276,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
39,111259.50897295,278.133748929816,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
40,109645.438297738,273.794976695028,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
41,113374.206145971,285.38285379704,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
42,115098.021132613,288.561324414114,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
43,115276.438253984,288.776133790015,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
44,119782.216045708,303.995042451765,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
45,121278.907877454,305.62788512238,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
46,119799.304524613,301.681838518074,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
47,121525.319096658,307.712196983913,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
48,119617.368868503,301.595325613465,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
49,123571.692193698,314.945101198344,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
50,96760.1551734207,242.127243985414,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
51,100126.56747543,251.781921285156,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
52,100756.900673122,253.136424355138,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
53,94061.5257266092,232.425210146161,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
54,88659.7054230177,215.570482476336,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
55,90537.0882861362,220.125969447903,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
56,94462.767110715,230.418485374101,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
57,94640.3370644722,230.66710974717,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
58,97281.2968909267,238.534009816147,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
59,98845.3128364155,241.950850185162,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
60,99439.8143357059,243.341013960057,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
61,97888.467863102,239.413485260976,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
62,100668.543490708,247.129644449663,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
63,101987.845849131,250.027891585842,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
64,103450.42032597,254.089484757935,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
65,104872.179584494,257.758925147232,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
66,106496.714974494,262.067614177985,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
67,109861.628845972,271.968268525565,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
68,111713.62913553,275.779750172792,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
69,116537.196550127,290.756936117059,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
70,119241.322586417,295.961848934186,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
71,118896.815134772,295.33752759107,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
72,123539.96921357,307.167044529059,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
73,123809.56196351,307.086523629781,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
74,127321.548619522,318.633460320902,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
75,130387.183998922,325.224737641371,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
76,132939.774278875,331.868037858442,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
77,136210.586657633,341.317155405298,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
78,136132.885035656,339.252810209771,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
79,137796.094975365,345.359235085798,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
80,140613.241438448,353.851726881941,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
81,139673.107978873,348.897099742625,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
82,142505.665263718,359.563211630077,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
83,142794.998683891,358.417405815939,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
84,145644.81173022,368.825581912386,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
85,147816.103333525,373.857753742613,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
86,147727.531516125,373.050723074659,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
87,146648.874998689,370.282167908879,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
88,147457.564432331,373.771004951782,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
89,147939.742508702,375.004413185894,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
90,140819.627941192,355.232568499323,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
91,141787.861141869,357.714635110167,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
92,141206.962386552,356.625925554099,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
93,139308.413811311,350.52276447912,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
94,141023.597517706,355.8410479663,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
95,145614.792642459,368.365071238113,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
96,147336.886616137,371.621277690461,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
97,145490.812816263,365.937121857153,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
98,144932.135998399,365.442232666464,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
99,146185.454485289,369.86611101268,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
100,139490.643401375,350.957332460918,"EC-EARTH_RACMO22E-r1","BIOECONOMY","rcp85","w5"
1,112593.864988998,290.407534140353,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
2,99521.9264958968,255.83592281996,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
3,97580.0075376556,249.019996831206,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
4,97578.185925575,249.154252637094,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
5,95285.9074838508,242.126285981473,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
6,95230.8215424975,238.880789025568,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
7,92443.8616985358,231.704141012174,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
8,89145.4718056492,221.773814613664,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
9,88882.1956636695,222.186153602209,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
10,88418.5795336312,219.076130618342,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
11,89362.7603186,222.28106922205,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
12,91456.0347896959,227.782931918807,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
13,88931.9613516558,219.740296375648,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
14,86745.7053273675,213.685861720255,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
15,84592.7234311837,207.254037527058,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
16,79720.7226569792,194.659875386293,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
17,83203.7233348181,205.157304867903,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
18,83622.9679469969,203.437203508467,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
19,80953.1387299877,196.127470324504,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
20,78393.2946077924,189.413440493671,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
21,75776.681497169,182.308903024092,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
22,73333.301783983,174.838894530352,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
23,79466.2940420124,192.781094575616,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
24,85247.3078619448,207.506234169239,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
25,85706.47264396,205.606732608934,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
26,86299.6674395463,207.283826537667,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
27,87014.8642726445,209.069048527814,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
28,86125.3623706865,205.987291221961,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
29,83990.5728226842,200.518408310177,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
30,86269.9015640261,208.791946506167,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
31,84501.7688630337,203.123563088659,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
32,83168.4170644562,199.684141184784,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
33,81753.6962756668,195.382232122284,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
34,81781.9527805078,195.869294780288,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
35,83365.9605697399,200.095151065639,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
36,85229.4785127308,204.918881125255,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
37,87581.3590810017,211.255591505773,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
38,92291.0412001735,225.274732937349,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
39,99776.4247318814,246.615890442833,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
40,101099.42784627,246.020172658716,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
41,101730.620972996,248.022315270954,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
42,101237.766215282,246.787102017801,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
43,102287.506213799,250.662116095332,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
44,101665.591072037,247.875201304665,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
45,99571.1216517375,242.86652560141,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
46,96174.2251631008,234.885305971123,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
47,91088.989470541,221.924137683172,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
48,95475.7279962447,235.13605926297,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
49,95058.9539848462,230.94161736483,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
50,72011.5314548639,172.318435335787,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
51,72045.896010286,172.157169015113,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
52,64755.7910208875,152.910307083861,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
53,65382.9579032636,153.629478458987,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
54,66048.8686007243,153.258282528138,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
55,69606.3858854509,161.192176339365,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
56,70355.1731187572,162.81204855332,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
57,73139.8794959471,170.67429152305,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
58,73434.6226044291,169.99858923257,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
59,75441.9187637766,176.697467903476,"HadGEM2_CCLM","BIOECONOMY","rcp45","w5"
