"year","total_carbon_kg","volume_m3","model","mgm","rcp","windcase"
57,98476.1198616205,231.25271187623,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
58,97962.6470391256,228.060538879436,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
59,99856.1423319526,234.386631091966,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
60,100667.975914599,235.58920638246,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
61,100567.89936803,234.547591952802,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
62,100164.020031106,233.380118641567,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
63,103956.726991948,244.45925983564,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
64,105139.861781467,245.001677010919,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
65,105953.642373621,247.222235985108,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
66,109890.866032071,258.754546731968,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
67,110141.882359044,256.673456677175,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
68,109033.39789709,254.077834576692,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
69,111664.358997945,261.805470333201,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
70,109378.020718118,254.239241909447,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
71,106324.163304096,247.047543895939,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
72,100214.45093464,232.664098924167,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
73,93439.2391247499,214.580625542147,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
74,90253.8420630018,205.755353684574,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
75,92952.4411463494,213.174671216012,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
76,97211.3631513164,223.401209686011,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
77,99369.5691676517,226.92583002555,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
78,101652.961038588,232.526336662245,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
79,101963.548851539,232.188891007454,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
80,99396.8912397549,225.757090347629,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
81,100788.559559265,229.063653929305,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
82,94932.2573741125,213.677567721628,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
83,97311.4214026548,219.451236325916,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
84,96539.685668242,216.890175756772,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
85,95773.1939152804,214.932143494972,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
86,93243.6967215812,208.056749689755,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
87,91328.6286328031,203.76201620174,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
88,93293.4294266956,208.00273247222,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
89,93079.7258858249,207.770122552005,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
90,93752.4132600785,208.857339754072,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
91,97123.1735237878,218.29061012506,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
92,97693.3752450914,217.659095604455,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
93,98105.8180723764,219.55608713229,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
94,99527.9784667543,221.256567436379,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
95,101842.291924882,227.827090486089,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
96,93015.6545401112,204.933584647967,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
97,96271.1827754437,212.089712311139,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
98,98256.5152902032,217.561009505314,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
99,98034.9804202042,215.84040325789,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
100,96986.5010286169,213.208507335281,"HadGEM2_CCLM","ADAPTATION","rcp45","w7"
1,113229.106316444,290.806163487246,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
2,111850.925283781,287.098463565939,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
3,108169.65955958,276.578921649097,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
4,108477.453496338,277.763155561158,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
5,106421.649370405,270.356189817687,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
6,100457.152725375,254.597677646532,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
7,97654.728249595,245.848710181776,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
8,98839.1109662052,249.25660433182,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
9,102171.09550461,258.575810824925,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
10,99524.6499845686,249.104724020329,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
11,96203.0819911419,239.311806071401,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
12,95005.6122640368,236.183909315824,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
13,97409.2246851137,243.826425501716,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
14,95972.8437850293,237.339236589152,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
15,96207.5359787844,238.251246730597,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
16,97708.3732570421,242.022834943414,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
17,101248.109499233,251.928385551163,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
18,103293.532738313,255.885269015817,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
19,102626.276964191,252.742318831621,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
20,100789.807057731,247.846159195631,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
21,97537.143213676,239.713423058181,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
22,95570.4691888419,234.662127236323,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
23,96673.7232447158,236.981451031556,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
24,96849.8830595532,236.474730236461,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
25,97996.3312999944,239.930263662721,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
26,99051.2560279116,241.889213257261,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
27,102891.141674967,253.454762025559,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
28,105149.279453429,257.659244194133,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
29,100264.517386363,246.742516720849,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
30,84381.4392847967,205.047724027501,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
31,83662.4616484031,200.52429861463,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
32,81734.8155058027,194.992451273376,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
33,82096.89951919,195.374077887373,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
34,81053.3311093357,191.310393424383,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
35,82039.0517611578,193.464466708548,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
36,83803.8963543956,198.021911997092,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
37,88347.0707627761,210.510482462929,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
38,83027.6231666164,196.995400189738,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
39,82604.8682404454,193.674558915703,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
40,74772.3707203295,174.988563890317,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
41,67883.3384122861,156.625262341366,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
42,70452.5435642737,162.061790549562,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
43,71604.046081723,163.535359495187,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
44,73601.6048167993,167.549210267849,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
45,78894.6759442626,181.430388834879,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
46,85006.0995053541,196.86275419482,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
47,91092.5465221732,211.455534446435,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
48,92505.0378537569,212.226837867066,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
49,98445.3605116066,228.417478542787,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
50,101592.660501454,234.87966385142,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
51,100081.0259058,230.060018390374,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
52,100768.059272553,232.055518131487,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
53,100916.885921485,232.263851664854,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
54,102921.910921756,237.929052448045,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
55,104933.614532025,242.350012716594,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
56,104717.647331462,240.777363631082,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
57,105332.217957031,242.980892861387,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
58,108077.967261873,250.598608099676,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
59,110929.055441281,257.285014646817,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
60,112276.93244785,259.779911852491,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
61,110804.835611106,255.891143676803,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
62,114035.288376281,265.063115616334,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
63,113909.905405312,262.639727168482,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
64,117476.906916977,273.859549193194,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
65,119904.514672744,278.236037739688,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
66,121449.093115556,282.02490624567,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
67,117765.88853166,273.263876897437,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
68,105403.921121445,245.782461620268,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
69,94327.3936904822,219.785400164538,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
70,94946.3921460764,219.544549789707,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
71,92031.5820569382,211.783633211197,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
72,92081.4742431633,211.390591831759,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
73,95848.548012517,221.994846162657,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
74,98297.2783286891,226.420063070691,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
75,99617.6507274485,228.874666301494,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
76,99263.235955427,227.199555990235,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
77,97617.19213503,222.518570927368,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
78,100406.699861004,231.653633386995,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
79,104460.354629243,241.362191687095,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
80,106482.294864865,245.807101314616,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
81,109789.630499464,253.445606498617,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
82,107346.384898738,246.154031440139,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
83,111645.27021321,256.85495982559,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
84,112283.18766856,258.100897498315,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
85,111955.019950381,256.240304013975,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
86,111141.081105893,254.244653617672,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
87,101207.314293193,231.399018299813,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
88,101938.225866134,231.169294887011,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
89,101874.978146883,231.076422902606,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
90,97208.6196407535,220.033106710375,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
91,98366.5675240617,222.756732698139,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
92,98447.3174382767,221.996219049828,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
93,95422.434453271,214.191655149291,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
94,94109.1986162121,210.597861122384,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
95,90277.0706218435,202.395609405835,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
96,83871.8976917971,186.887309288994,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
97,84218.1979094202,187.048058573791,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
98,84079.0716745836,186.836232824496,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
99,84365.200091664,187.089725216901,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
100,85803.99120732,191.023904824362,"HadGEM2_CCLM","ADAPTATION","rcp85","w7"
1,113047.732266323,290.286904613736,"MPI_CCLM","ADAPTATION","rcp45","w7"
2,108436.981824863,277.708224841544,"MPI_CCLM","ADAPTATION","rcp45","w7"
3,106146.925049417,270.624142403895,"MPI_CCLM","ADAPTATION","rcp45","w7"
4,106671.150626884,271.744492240872,"MPI_CCLM","ADAPTATION","rcp45","w7"
5,109333.968300527,279.302590031424,"MPI_CCLM","ADAPTATION","rcp45","w7"
6,112030.056717552,285.380998138995,"MPI_CCLM","ADAPTATION","rcp45","w7"
7,113960.385801525,289.836898581049,"MPI_CCLM","ADAPTATION","rcp45","w7"
8,114179.172508038,289.330944580282,"MPI_CCLM","ADAPTATION","rcp45","w7"
9,112956.404288859,285.554970976401,"MPI_CCLM","ADAPTATION","rcp45","w7"
10,106239.842999199,268.646909789184,"MPI_CCLM","ADAPTATION","rcp45","w7"
11,90521.9466444479,229.137480221294,"MPI_CCLM","ADAPTATION","rcp45","w7"
12,88322.0219603183,220.213785651297,"MPI_CCLM","ADAPTATION","rcp45","w7"
13,87309.3600966254,216.473316596653,"MPI_CCLM","ADAPTATION","rcp45","w7"
14,81149.2117135697,201.124293641162,"MPI_CCLM","ADAPTATION","rcp45","w7"
15,83298.29001295,206.158336208502,"MPI_CCLM","ADAPTATION","rcp45","w7"
16,86214.8548710879,213.353472628885,"MPI_CCLM","ADAPTATION","rcp45","w7"
17,87034.9005619468,212.988090539904,"MPI_CCLM","ADAPTATION","rcp45","w7"
18,88464.3912738211,216.990947776872,"MPI_CCLM","ADAPTATION","rcp45","w7"
19,91180.6904955473,224.262608683779,"MPI_CCLM","ADAPTATION","rcp45","w7"
20,93768.2922329324,229.874844997969,"MPI_CCLM","ADAPTATION","rcp45","w7"
21,95655.0988644222,234.317478132686,"MPI_CCLM","ADAPTATION","rcp45","w7"
22,95690.9676590013,233.562045549028,"MPI_CCLM","ADAPTATION","rcp45","w7"
23,97986.4514556364,240.474453492402,"MPI_CCLM","ADAPTATION","rcp45","w7"
24,97374.7127231063,237.36140634443,"MPI_CCLM","ADAPTATION","rcp45","w7"
25,97866.3020374784,238.911382861133,"MPI_CCLM","ADAPTATION","rcp45","w7"
26,102476.427204152,252.013672324787,"MPI_CCLM","ADAPTATION","rcp45","w7"
27,103364.043559549,251.65456703914,"MPI_CCLM","ADAPTATION","rcp45","w7"
28,102061.334557883,248.421115069272,"MPI_CCLM","ADAPTATION","rcp45","w7"
29,97963.2631757664,238.31806640438,"MPI_CCLM","ADAPTATION","rcp45","w7"
30,91350.0998590351,221.167259713248,"MPI_CCLM","ADAPTATION","rcp45","w7"
31,89110.2224246135,214.043162020154,"MPI_CCLM","ADAPTATION","rcp45","w7"
32,90721.1213536345,217.915377560951,"MPI_CCLM","ADAPTATION","rcp45","w7"
33,93849.7777464963,226.834919534594,"MPI_CCLM","ADAPTATION","rcp45","w7"
34,96169.7395114899,232.103882953877,"MPI_CCLM","ADAPTATION","rcp45","w7"
35,98299.8157677307,235.871939929677,"MPI_CCLM","ADAPTATION","rcp45","w7"
36,100204.022114115,241.384991195805,"MPI_CCLM","ADAPTATION","rcp45","w7"
37,98895.5165427599,236.420290847565,"MPI_CCLM","ADAPTATION","rcp45","w7"
38,95563.777352263,229.341516445805,"MPI_CCLM","ADAPTATION","rcp45","w7"
39,97481.1545046863,233.694234746615,"MPI_CCLM","ADAPTATION","rcp45","w7"
40,100377.215861419,241.53767873908,"MPI_CCLM","ADAPTATION","rcp45","w7"
41,102492.878500031,245.784648014711,"MPI_CCLM","ADAPTATION","rcp45","w7"
42,98706.5125282358,237.137575368877,"MPI_CCLM","ADAPTATION","rcp45","w7"
43,92015.8655306944,218.714382576818,"MPI_CCLM","ADAPTATION","rcp45","w7"
44,95545.6531543561,228.098545087105,"MPI_CCLM","ADAPTATION","rcp45","w7"
45,100340.965130962,239.976526314932,"MPI_CCLM","ADAPTATION","rcp45","w7"
46,104837.527964074,252.031852512926,"MPI_CCLM","ADAPTATION","rcp45","w7"
47,106594.347828587,254.420827999506,"MPI_CCLM","ADAPTATION","rcp45","w7"
48,106642.507287604,254.327067962856,"MPI_CCLM","ADAPTATION","rcp45","w7"
49,107401.145371848,255.436142184463,"MPI_CCLM","ADAPTATION","rcp45","w7"
50,109844.806106034,263.17450350965,"MPI_CCLM","ADAPTATION","rcp45","w7"
51,108019.97325518,256.929997137127,"MPI_CCLM","ADAPTATION","rcp45","w7"
52,107818.100367863,257.265616179891,"MPI_CCLM","ADAPTATION","rcp45","w7"
53,105026.102647198,249.125332179252,"MPI_CCLM","ADAPTATION","rcp45","w7"
54,108090.594255597,258.396675019336,"MPI_CCLM","ADAPTATION","rcp45","w7"
55,109671.544160873,260.841865906018,"MPI_CCLM","ADAPTATION","rcp45","w7"
56,111512.079893528,265.687226307353,"MPI_CCLM","ADAPTATION","rcp45","w7"
57,108965.908002671,259.213607920006,"MPI_CCLM","ADAPTATION","rcp45","w7"
58,110217.898856782,261.78473333824,"MPI_CCLM","ADAPTATION","rcp45","w7"
59,111224.286775657,264.199953479952,"MPI_CCLM","ADAPTATION","rcp45","w7"
60,112254.728438861,266.566906849611,"MPI_CCLM","ADAPTATION","rcp45","w7"
61,114773.225861383,273.568777504983,"MPI_CCLM","ADAPTATION","rcp45","w7"
62,116391.908339883,275.813060798919,"MPI_CCLM","ADAPTATION","rcp45","w7"
63,115753.033599252,274.088263332171,"MPI_CCLM","ADAPTATION","rcp45","w7"
64,112821.732278358,266.723185298847,"MPI_CCLM","ADAPTATION","rcp45","w7"
65,114489.489661324,271.231075194136,"MPI_CCLM","ADAPTATION","rcp45","w7"
66,109350.773137962,258.189438661146,"MPI_CCLM","ADAPTATION","rcp45","w7"
67,113935.723869856,270.318132826083,"MPI_CCLM","ADAPTATION","rcp45","w7"
68,113790.958170611,267.512807675913,"MPI_CCLM","ADAPTATION","rcp45","w7"
69,113056.727454766,265.604415804282,"MPI_CCLM","ADAPTATION","rcp45","w7"
70,113990.387946468,267.96187290754,"MPI_CCLM","ADAPTATION","rcp45","w7"
71,114312.650413238,268.102537961001,"MPI_CCLM","ADAPTATION","rcp45","w7"
72,113882.954758478,266.806919849727,"MPI_CCLM","ADAPTATION","rcp45","w7"
73,112142.43425075,262.862629370591,"MPI_CCLM","ADAPTATION","rcp45","w7"
74,113821.674031343,267.292631505479,"MPI_CCLM","ADAPTATION","rcp45","w7"
75,117214.180005759,276.324087377833,"MPI_CCLM","ADAPTATION","rcp45","w7"
76,117267.841474122,274.410729555643,"MPI_CCLM","ADAPTATION","rcp45","w7"
77,117517.388402683,275.227263315179,"MPI_CCLM","ADAPTATION","rcp45","w7"
78,116631.759387533,272.828191111033,"MPI_CCLM","ADAPTATION","rcp45","w7"
79,116408.28906131,272.080175239236,"MPI_CCLM","ADAPTATION","rcp45","w7"
80,115176.067845378,269.001182382708,"MPI_CCLM","ADAPTATION","rcp45","w7"
81,115094.218511185,268.334200602817,"MPI_CCLM","ADAPTATION","rcp45","w7"
82,112018.640864252,260.144491367982,"MPI_CCLM","ADAPTATION","rcp45","w7"
83,115802.438123254,268.659789305278,"MPI_CCLM","ADAPTATION","rcp45","w7"
84,115611.373010267,267.739186204923,"MPI_CCLM","ADAPTATION","rcp45","w7"
85,115808.984560558,267.780612457252,"MPI_CCLM","ADAPTATION","rcp45","w7"
86,112752.465147924,260.524836907574,"MPI_CCLM","ADAPTATION","rcp45","w7"
87,107412.215038532,246.260716130921,"MPI_CCLM","ADAPTATION","rcp45","w7"
88,109972.309716018,252.029355910915,"MPI_CCLM","ADAPTATION","rcp45","w7"
89,109190.873709956,250.018756494926,"MPI_CCLM","ADAPTATION","rcp45","w7"
90,103547.606942053,236.289869926616,"MPI_CCLM","ADAPTATION","rcp45","w7"
91,97812.8522730021,221.439886449788,"MPI_CCLM","ADAPTATION","rcp45","w7"
92,98474.7465698621,223.370803703608,"MPI_CCLM","ADAPTATION","rcp45","w7"
93,95582.6662926876,215.442877253529,"MPI_CCLM","ADAPTATION","rcp45","w7"
94,96411.7499493074,217.218547721965,"MPI_CCLM","ADAPTATION","rcp45","w7"
95,95836.9780586668,215.562217190839,"MPI_CCLM","ADAPTATION","rcp45","w7"
96,88739.2388216321,197.829110844871,"MPI_CCLM","ADAPTATION","rcp45","w7"
97,91041.5380577195,202.459317989178,"MPI_CCLM","ADAPTATION","rcp45","w7"
98,93384.7928610184,208.741439268158,"MPI_CCLM","ADAPTATION","rcp45","w7"
99,95740.6193855197,213.569387698487,"MPI_CCLM","ADAPTATION","rcp45","w7"
100,98405.2585912026,220.2494816597,"MPI_CCLM","ADAPTATION","rcp45","w7"
1,116415.687426623,299.479523417142,"MPI_CCLM","ADAPTATION","rcp85","w7"
2,115472.00551066,296.360797008232,"MPI_CCLM","ADAPTATION","rcp85","w7"
3,115704.359337543,297.294212019441,"MPI_CCLM","ADAPTATION","rcp85","w7"
4,115332.272568094,295.792362691136,"MPI_CCLM","ADAPTATION","rcp85","w7"
5,114855.142434089,293.790039555923,"MPI_CCLM","ADAPTATION","rcp85","w7"
6,109108.755686693,279.667332920647,"MPI_CCLM","ADAPTATION","rcp85","w7"
7,103552.047827951,263.075846877911,"MPI_CCLM","ADAPTATION","rcp85","w7"
8,105779.195584065,269.474034630435,"MPI_CCLM","ADAPTATION","rcp85","w7"
9,105395.003615442,265.605697444973,"MPI_CCLM","ADAPTATION","rcp85","w7"
10,102853.176913373,258.624685830715,"MPI_CCLM","ADAPTATION","rcp85","w7"
11,99235.2610253483,248.669336049143,"MPI_CCLM","ADAPTATION","rcp85","w7"
12,95118.324509511,237.658682330236,"MPI_CCLM","ADAPTATION","rcp85","w7"
13,93842.852195805,233.773106522145,"MPI_CCLM","ADAPTATION","rcp85","w7"
14,92545.4998999394,229.654993199933,"MPI_CCLM","ADAPTATION","rcp85","w7"
15,88507.8086384572,218.32793596779,"MPI_CCLM","ADAPTATION","rcp85","w7"
16,83200.9099917383,203.719590193375,"MPI_CCLM","ADAPTATION","rcp85","w7"
17,81926.2284462364,199.603844031036,"MPI_CCLM","ADAPTATION","rcp85","w7"
18,79416.6122379725,192.340791408248,"MPI_CCLM","ADAPTATION","rcp85","w7"
19,81631.7627393711,198.312440666152,"MPI_CCLM","ADAPTATION","rcp85","w7"
20,85884.5880740999,209.388258035495,"MPI_CCLM","ADAPTATION","rcp85","w7"
21,89265.4215787054,217.042962298826,"MPI_CCLM","ADAPTATION","rcp85","w7"
22,91673.3968219013,222.402270079926,"MPI_CCLM","ADAPTATION","rcp85","w7"
23,94379.2625935821,229.164805200888,"MPI_CCLM","ADAPTATION","rcp85","w7"
24,94077.1577088499,226.86620878893,"MPI_CCLM","ADAPTATION","rcp85","w7"
25,97318.0431228586,237.358530116732,"MPI_CCLM","ADAPTATION","rcp85","w7"
26,101595.883161952,247.563762143435,"MPI_CCLM","ADAPTATION","rcp85","w7"
27,103719.512580925,251.769597446054,"MPI_CCLM","ADAPTATION","rcp85","w7"
28,106134.623911781,258.308712149136,"MPI_CCLM","ADAPTATION","rcp85","w7"
29,107366.761862502,260.690988461088,"MPI_CCLM","ADAPTATION","rcp85","w7"
30,111302.705807553,273.320975644647,"MPI_CCLM","ADAPTATION","rcp85","w7"
31,112441.8376419,274.164929085192,"MPI_CCLM","ADAPTATION","rcp85","w7"
32,111958.525589184,272.609845100513,"MPI_CCLM","ADAPTATION","rcp85","w7"
33,112981.789824815,276.123214736585,"MPI_CCLM","ADAPTATION","rcp85","w7"
34,110558.301375391,268.648041431573,"MPI_CCLM","ADAPTATION","rcp85","w7"
35,111529.750743137,272.028129169025,"MPI_CCLM","ADAPTATION","rcp85","w7"
36,113018.801139907,276.437627332804,"MPI_CCLM","ADAPTATION","rcp85","w7"
37,110365.114077714,269.351029502533,"MPI_CCLM","ADAPTATION","rcp85","w7"
38,114751.627069723,282.057814294997,"MPI_CCLM","ADAPTATION","rcp85","w7"
39,115836.98329568,282.060713089953,"MPI_CCLM","ADAPTATION","rcp85","w7"
40,110707.468106459,270.116881267742,"MPI_CCLM","ADAPTATION","rcp85","w7"
41,111086.109728527,270.626411568624,"MPI_CCLM","ADAPTATION","rcp85","w7"
42,112725.072158421,274.663345633688,"MPI_CCLM","ADAPTATION","rcp85","w7"
43,114112.547532545,278.235866974,"MPI_CCLM","ADAPTATION","rcp85","w7"
44,110786.281694918,269.280426132433,"MPI_CCLM","ADAPTATION","rcp85","w7"
45,107813.699463024,260.62310711313,"MPI_CCLM","ADAPTATION","rcp85","w7"
46,100125.244620898,240.206069896792,"MPI_CCLM","ADAPTATION","rcp85","w7"
47,100581.609756133,240.216133167548,"MPI_CCLM","ADAPTATION","rcp85","w7"
48,100111.98587454,237.671687646325,"MPI_CCLM","ADAPTATION","rcp85","w7"
49,104450.318185932,248.854557299645,"MPI_CCLM","ADAPTATION","rcp85","w7"
50,102654.744916277,242.997247792636,"MPI_CCLM","ADAPTATION","rcp85","w7"
51,101980.721886731,240.320046887187,"MPI_CCLM","ADAPTATION","rcp85","w7"
52,103021.164013457,243.075876120238,"MPI_CCLM","ADAPTATION","rcp85","w7"
53,105303.474184498,249.234349004905,"MPI_CCLM","ADAPTATION","rcp85","w7"
54,108023.282934135,256.124299653525,"MPI_CCLM","ADAPTATION","rcp85","w7"
55,111288.980873511,264.44535091702,"MPI_CCLM","ADAPTATION","rcp85","w7"
56,109989.507825506,260.067461307641,"MPI_CCLM","ADAPTATION","rcp85","w7"
57,109272.926327627,258.370536411432,"MPI_CCLM","ADAPTATION","rcp85","w7"
58,111441.419485906,263.878035508493,"MPI_CCLM","ADAPTATION","rcp85","w7"
59,113688.583818097,269.234963514363,"MPI_CCLM","ADAPTATION","rcp85","w7"
60,112010.622552012,264.446420587516,"MPI_CCLM","ADAPTATION","rcp85","w7"
61,112400.004693913,265.796853207429,"MPI_CCLM","ADAPTATION","rcp85","w7"
62,111638.046990011,262.481550611669,"MPI_CCLM","ADAPTATION","rcp85","w7"
63,108943.077219051,256.906583370575,"MPI_CCLM","ADAPTATION","rcp85","w7"
64,108170.99534322,254.765374726206,"MPI_CCLM","ADAPTATION","rcp85","w7"
65,103837.51178132,243.494060580941,"MPI_CCLM","ADAPTATION","rcp85","w7"
66,105542.783663816,247.539746049121,"MPI_CCLM","ADAPTATION","rcp85","w7"
67,108993.032741066,255.603988159173,"MPI_CCLM","ADAPTATION","rcp85","w7"
68,110241.943917849,257.695209750692,"MPI_CCLM","ADAPTATION","rcp85","w7"
