"year","total_carbon_kg","volume_m3","TC_49","VOL_49","Perc_Diff_TC","Perc_Diff_VOL","recovery_year_total_carbon","recovery_year_volume","year_after_impact","model","mgm","rcp","windcase"
97,96648.9638552345,236.058012830753,106342.759139808,263.592700739837,-9.11561385371746,-10.4459219970056,51,51,48,"MPI_CCLM","BAU","rcp45","w9"
98,98828.8279494176,242.619326656479,106342.759139808,263.592700739837,-7.06576663156926,-7.95673553345422,51,51,49,"MPI_CCLM","BAU","rcp45","w9"
99,98995.6067315003,242.326807050346,106342.759139808,263.592700739837,-6.9089352841115,-8.0677096254194,51,51,50,"MPI_CCLM","BAU","rcp45","w9"
100,102184.03171082,251.078843402599,106342.759139808,263.592700739837,-3.91068227176657,-4.74742179966095,51,51,51,"MPI_CCLM","BAU","rcp45","w9"
49,100994.293715811,248.060840465152,100994.293715811,248.060840465152,0,0,52,52,0,"MPI_CCLM","BAU","rcp85","w9"
50,100710.295847724,246.377300970223,100994.293715811,248.060840465152,-0.281201895312394,-0.678680073715724,52,52,1,"MPI_CCLM","BAU","rcp85","w9"
51,100716.012580794,246.312249756257,100994.293715811,248.060840465152,-0.275541443756844,-0.704903968565122,52,52,2,"MPI_CCLM","BAU","rcp85","w9"
52,101673.102601365,249.559821143412,100994.293715811,248.060840465152,0.672125979180543,0.60427944831952,52,52,3,"MPI_CCLM","BAU","rcp85","w9"
53,103910.001494456,256.40877567157,100994.293715811,248.060840465152,2.88700249426963,3.36527732098465,52,52,4,"MPI_CCLM","BAU","rcp85","w9"
54,106658.6604442,264.123193920783,100994.293715811,248.060840465152,5.60860076345317,6.47516690885666,52,52,5,"MPI_CCLM","BAU","rcp85","w9"
55,109693.814558393,272.551241679634,100994.293715811,248.060840465152,8.61387363830847,9.87273975552084,52,52,6,"MPI_CCLM","BAU","rcp85","w9"
56,108700.982157512,268.732418821097,100994.293715811,248.060840465152,7.63081572052672,8.33326949839498,52,52,7,"MPI_CCLM","BAU","rcp85","w9"
57,108224.924481075,268.108377331172,100994.293715811,248.060840465152,7.15944485498416,8.08170158112341,52,52,8,"MPI_CCLM","BAU","rcp85","w9"
58,110076.887358949,273.856338347898,100994.293715811,248.060840465152,8.99317506857921,10.3988593420775,52,52,9,"MPI_CCLM","BAU","rcp85","w9"
59,111230.753778368,276.899901592545,100994.293715811,248.060840465152,10.1356816171835,11.6258015869475,52,52,10,"MPI_CCLM","BAU","rcp85","w9"
60,109969.838522543,272.641833914378,100994.293715811,248.060840465152,8.88718013315536,9.90925992314348,52,52,11,"MPI_CCLM","BAU","rcp85","w9"
61,112420.563491539,280.106678255952,100994.293715811,248.060840465152,11.3137775960699,12.9185395529217,52,52,12,"MPI_CCLM","BAU","rcp85","w9"
62,110932.722038861,274.937537006904,100994.293715811,248.060840465152,9.84058401459446,10.8347196161046,52,52,13,"MPI_CCLM","BAU","rcp85","w9"
63,108300.840152845,268.90254809189,100994.293715811,248.060840465152,7.23461313328654,8.40185318555572,52,52,14,"MPI_CCLM","BAU","rcp85","w9"
64,107601.717434176,266.914204089632,100994.293715811,248.060840465152,6.54237331166216,7.60029821277986,52,52,15,"MPI_CCLM","BAU","rcp85","w9"
65,104683.824049523,259.164472701453,100994.293715811,248.060840465152,3.65320672878291,4.47617294832998,52,52,16,"MPI_CCLM","BAU","rcp85","w9"
66,107069.277200538,265.829033546211,100994.293715811,248.060840465152,6.01517497792706,7.16283676526323,52,52,17,"MPI_CCLM","BAU","rcp85","w9"
67,109966.883487094,273.406549438879,100994.293715811,248.060840465152,8.88425419017368,10.2175373292295,52,52,18,"MPI_CCLM","BAU","rcp85","w9"
68,111279.380194622,276.174782355765,100994.293715811,248.060840465152,10.1838293040131,11.3334865099605,52,52,19,"MPI_CCLM","BAU","rcp85","w9"
69,113958.389927017,284.408565420528,100994.293715811,248.060840465152,12.8364640557675,14.6527460308604,52,52,20,"MPI_CCLM","BAU","rcp85","w9"
70,111371.699186967,276.420115890818,100994.293715811,248.060840465152,10.275239411404,11.4323870597585,52,52,21,"MPI_CCLM","BAU","rcp85","w9"
71,110875.677040153,275.706648359688,100994.293715811,248.060840465152,9.78410062666298,11.1447690988613,52,52,22,"MPI_CCLM","BAU","rcp85","w9"
72,112155.025281767,279.080254255403,100994.293715811,248.060840465152,11.0508536228412,12.5047604176803,52,52,23,"MPI_CCLM","BAU","rcp85","w9"
73,115015.090241667,287.423681162709,100994.293715811,248.060840465152,13.8827611046117,15.8682203219765,52,52,24,"MPI_CCLM","BAU","rcp85","w9"
74,120420.466285219,303.054092102388,100994.293715811,248.060840465152,19.2349209590707,22.1692595792692,52,52,25,"MPI_CCLM","BAU","rcp85","w9"
75,122924.400434764,307.497653142811,100994.293715811,248.060840465152,21.7142037555731,23.9605786089438,52,52,26,"MPI_CCLM","BAU","rcp85","w9"
76,123293.953355825,307.734957242535,100994.293715811,248.060840465152,22.0801184102176,24.0562422772919,52,52,27,"MPI_CCLM","BAU","rcp85","w9"
77,121509.436793732,302.996439109063,100994.293715811,248.060840465152,20.3131705001568,22.1460181062431,52,52,28,"MPI_CCLM","BAU","rcp85","w9"
78,122676.496186714,306.886542082303,100994.293715811,248.060840465152,21.468740136859,23.7142232957221,52,52,29,"MPI_CCLM","BAU","rcp85","w9"
79,121632.750258811,304.608218797367,100994.293715811,248.060840465152,20.435269938196,22.7957698708834,52,52,30,"MPI_CCLM","BAU","rcp85","w9"
80,127036.186485328,318.549313407229,100994.293715811,248.060840465152,25.7855090732123,28.4158002568645,52,52,31,"MPI_CCLM","BAU","rcp85","w9"
81,126114.470106847,314.904599314973,100994.293715811,248.060840465152,24.8728670371444,26.9465179286173,52,52,32,"MPI_CCLM","BAU","rcp85","w9"
82,129163.831525899,325.867789961138,100994.293715811,248.060840465152,27.8922073452534,31.366075092742,52,52,33,"MPI_CCLM","BAU","rcp85","w9"
83,129747.25639043,324.455494656247,100994.293715811,248.060840465152,28.4698883637202,30.7967408510926,52,52,34,"MPI_CCLM","BAU","rcp85","w9"
84,134487.423845825,339.93615000993,100994.293715811,248.060840465152,33.1633886408085,37.037409601813,52,52,35,"MPI_CCLM","BAU","rcp85","w9"
85,136866.725150176,344.711483346049,100994.293715811,248.060840465152,35.5192656085172,38.9624749717297,52,52,36,"MPI_CCLM","BAU","rcp85","w9"
86,130975.280189488,328.735413862811,100994.293715811,248.060840465152,29.6858222089664,32.5220914540085,52,52,37,"MPI_CCLM","BAU","rcp85","w9"
87,127246.269186721,319.113987966443,100994.293715811,248.060840465152,25.9935235002301,28.6434357668287,52,52,38,"MPI_CCLM","BAU","rcp85","w9"
88,116227.346634059,289.180240166625,100994.293715811,248.060840465152,15.0830827740749,16.5763365246881,52,52,39,"MPI_CCLM","BAU","rcp85","w9"
89,117023.639615164,290.420253197602,100994.293715811,248.060840465152,15.8715362121927,17.0762191456819,52,52,40,"MPI_CCLM","BAU","rcp85","w9"
90,113863.508126392,281.449255438349,100994.293715811,248.060840465152,12.7425163710674,13.4597685433093,52,52,41,"MPI_CCLM","BAU","rcp85","w9"
91,111833.899985246,274.843859410887,100994.293715811,248.060840465152,10.7328898204258,10.796955656327,52,52,42,"MPI_CCLM","BAU","rcp85","w9"
92,112716.202593485,275.876848661629,100994.293715811,248.060840465152,11.6065061167308,11.2133814205891,52,52,43,"MPI_CCLM","BAU","rcp85","w9"
93,113027.996676832,275.520167084721,100994.293715811,248.060840465152,11.9152305722172,11.0695934787929,52,52,44,"MPI_CCLM","BAU","rcp85","w9"
94,110986.623686429,270.495889391209,100994.293715811,248.060840465152,9.89395499782977,9.04417193942743,52,52,45,"MPI_CCLM","BAU","rcp85","w9"
95,112482.753018367,276.163040382021,100994.293715811,248.060840465152,11.375354863992,11.3287530043729,52,52,46,"MPI_CCLM","BAU","rcp85","w9"
96,112968.019889797,275.631635992512,100994.293715811,248.060840465152,11.8558442595577,11.1145295951026,52,52,47,"MPI_CCLM","BAU","rcp85","w9"
97,112090.634796577,273.7890438984,100994.293715811,248.060840465152,10.9870970650983,10.3717311386206,52,52,48,"MPI_CCLM","BAU","rcp85","w9"
98,110924.892801995,270.6799172452,100994.293715811,248.060840465152,9.83283185694486,9.11835851947997,52,52,49,"MPI_CCLM","BAU","rcp85","w9"
99,108811.688639916,265.323922109422,100994.293715811,248.060840465152,7.74043229224704,6.95921275276644,52,52,50,"MPI_CCLM","BAU","rcp85","w9"
100,110393.379119853,269.865526461946,100994.293715811,248.060840465152,9.30655095276017,8.79005567985131,52,52,51,"MPI_CCLM","BAU","rcp85","w9"
49,115121.726386613,286.264441055033,115121.726386613,286.264441055033,0,0,58,54,0,"NCC_HIRHAM5","BAU","rcp45","w9"
50,112173.742811481,279.356959572038,115121.726386613,286.264441055033,-2.56075344564582,-2.41297223557927,58,54,1,"NCC_HIRHAM5","BAU","rcp45","w9"
51,113764.514299865,284.807934378429,115121.726386613,286.264441055033,-1.17893653035563,-0.508797624753967,58,54,2,"NCC_HIRHAM5","BAU","rcp45","w9"
52,114143.111076986,285.107975014459,115121.726386613,286.264441055033,-0.850070043547161,-0.403985223002759,58,54,3,"NCC_HIRHAM5","BAU","rcp45","w9"
53,112608.220717544,281.303236244106,115121.726386613,286.264441055033,-2.18334605287995,-1.73308455379312,58,54,4,"NCC_HIRHAM5","BAU","rcp45","w9"
54,114542.43819655,288.180561359069,115121.726386613,286.264441055033,-0.503196232584093,0.669353237508298,58,54,5,"NCC_HIRHAM5","BAU","rcp45","w9"
55,113944.05738199,285.387837928418,115121.726386613,286.264441055033,-1.02297719256577,-0.306221451530676,58,54,6,"NCC_HIRHAM5","BAU","rcp45","w9"
56,114665.07243714,288.53099390554,115121.726386613,286.264441055033,-0.396670518942678,0.791768912043185,58,54,7,"NCC_HIRHAM5","BAU","rcp45","w9"
57,113887.505908707,285.901688833454,115121.726386613,286.264441055033,-1.07210039029591,-0.126719274053624,58,54,8,"NCC_HIRHAM5","BAU","rcp45","w9"
58,115565.271853449,291.837546714803,115121.726386613,286.264441055033,0.38528389102374,1.9468382587898,58,54,9,"NCC_HIRHAM5","BAU","rcp45","w9"
59,113203.667345053,284.51903468779,115121.726386613,286.264441055033,-1.66611386205105,-0.609718189520904,58,54,10,"NCC_HIRHAM5","BAU","rcp45","w9"
60,109648.995297847,275.687352415895,115121.726386613,286.264441055033,-4.75386467918952,-3.69486639701219,58,54,11,"NCC_HIRHAM5","BAU","rcp45","w9"
61,111333.456492417,280.116238826764,115121.726386613,286.264441055033,-3.29066459746635,-2.1477352218842,58,54,12,"NCC_HIRHAM5","BAU","rcp45","w9"
62,113474.687964414,286.653931566829,115121.726386613,286.264441055033,-1.43069294901629,0.136059690250279,58,54,13,"NCC_HIRHAM5","BAU","rcp45","w9"
63,115568.334771055,291.949059844837,115121.726386613,286.264441055033,0.387944481427902,1.98579284554297,58,54,14,"NCC_HIRHAM5","BAU","rcp45","w9"
64,117491.204701424,296.97986288448,115121.726386613,286.264441055033,2.0582373016659,3.74318996448035,58,54,15,"NCC_HIRHAM5","BAU","rcp45","w9"
65,118198.680380691,298.422013863236,115121.726386613,286.264441055033,2.67278305377813,4.2469727512774,58,54,16,"NCC_HIRHAM5","BAU","rcp45","w9"
66,116620.9033378,293.836223261025,115121.726386613,286.264441055033,1.30225370852431,2.64503065001234,58,54,17,"NCC_HIRHAM5","BAU","rcp45","w9"
67,116653.844324429,294.840617513862,115121.726386613,286.264441055033,1.33086775703044,2.99589303764783,58,54,18,"NCC_HIRHAM5","BAU","rcp45","w9"
68,117689.19629206,297.853903870949,115121.726386613,286.264441055033,2.23022185823116,4.04851639037076,58,54,19,"NCC_HIRHAM5","BAU","rcp45","w9"
69,117136.254962902,295.639503540107,115121.726386613,286.264441055033,1.74991171477368,3.27496578007458,58,54,20,"NCC_HIRHAM5","BAU","rcp45","w9"
70,115729.851292282,292.052307691105,115121.726386613,286.264441055033,0.528245123450052,2.02186014258057,58,54,21,"NCC_HIRHAM5","BAU","rcp45","w9"
71,114395.850671768,289.1377028079,115121.726386613,286.264441055033,-0.630528865079177,1.00370892810803,58,54,22,"NCC_HIRHAM5","BAU","rcp45","w9"
72,115274.673146416,292.102000968105,115121.726386613,286.264441055033,0.132856555059965,2.03921936359179,58,54,23,"NCC_HIRHAM5","BAU","rcp45","w9"
73,115928.609812424,292.880731432002,115121.726386613,286.264441055033,0.700895870081859,2.31125121673688,58,54,24,"NCC_HIRHAM5","BAU","rcp45","w9"
74,117021.528510272,296.021445821863,115121.726386613,286.264441055033,1.65025506764779,3.40838866709094,58,54,25,"NCC_HIRHAM5","BAU","rcp45","w9"
75,115724.195983165,291.545675401755,115121.726386613,286.264441055033,0.523332663140175,1.84487962502719,58,54,26,"NCC_HIRHAM5","BAU","rcp45","w9"
76,116256.012538416,293.932589029756,115121.726386613,286.264441055033,0.985292861222075,2.67869384910752,58,54,27,"NCC_HIRHAM5","BAU","rcp45","w9"
77,117382.347282938,296.994076162502,115121.726386613,286.264441055033,1.96367876618961,3.74815505129642,58,54,28,"NCC_HIRHAM5","BAU","rcp45","w9"
78,119185.852529763,301.836106089501,115121.726386613,286.264441055033,3.5302859596645,5.43960855811448,58,54,29,"NCC_HIRHAM5","BAU","rcp45","w9"
79,116412.580501213,293.907009493439,115121.726386613,286.264441055033,1.12129495892423,2.6697582173459,58,54,30,"NCC_HIRHAM5","BAU","rcp45","w9"
80,118941.49572652,299.170013088376,115121.726386613,286.264441055033,3.31802645755888,4.50826934207409,58,54,31,"NCC_HIRHAM5","BAU","rcp45","w9"
81,119292.645328273,301.033292488244,115121.726386613,286.264441055033,3.62305107174314,5.15916380629764,58,54,32,"NCC_HIRHAM5","BAU","rcp45","w9"
82,118510.153071451,298.219829767412,115121.726386613,286.264441055033,2.94334248728876,4.17634431587736,58,54,33,"NCC_HIRHAM5","BAU","rcp45","w9"
83,116394.279974585,292.333590972043,115121.726386613,286.264441055033,1.10539828398528,2.12012008709242,58,54,34,"NCC_HIRHAM5","BAU","rcp45","w9"
84,116963.462754638,294.127505438409,115121.726386613,286.264441055033,1.59981649496829,2.74678348257192,58,54,35,"NCC_HIRHAM5","BAU","rcp45","w9"
85,117756.506404006,296.206372964145,115121.726386613,286.264441055033,2.28869050186446,3.47298877655598,58,54,36,"NCC_HIRHAM5","BAU","rcp45","w9"
86,113182.976956831,283.067986810194,115121.726386613,286.264441055033,-1.6840864801414,-1.11660890645653,58,54,37,"NCC_HIRHAM5","BAU","rcp45","w9"
87,112736.698847723,282.246429238787,115121.726386613,286.264441055033,-2.07174406929983,-1.40360143978667,58,54,38,"NCC_HIRHAM5","BAU","rcp45","w9"
88,104817.386034435,260.297070666853,115121.726386613,286.264441055033,-8.95082160041055,-9.07111281180311,58,54,39,"NCC_HIRHAM5","BAU","rcp45","w9"
89,104085.938105773,257.672935419146,115121.726386613,286.264441055033,-9.58619074541929,-9.98779503682402,58,54,40,"NCC_HIRHAM5","BAU","rcp45","w9"
90,101553.275770653,250.469692497441,115121.726386613,286.264441055033,-11.7861771551216,-12.5040848334741,58,54,41,"NCC_HIRHAM5","BAU","rcp45","w9"
91,96730.5508772726,236.230790959956,115121.726386613,286.264441055033,-15.9754167059461,-17.47812264446,58,54,42,"NCC_HIRHAM5","BAU","rcp45","w9"
92,97414.6928994686,237.254891784702,115121.726386613,286.264441055033,-15.3811396362135,-17.1203762121851,58,54,43,"NCC_HIRHAM5","BAU","rcp45","w9"
93,100800.388100452,244.977146859623,115121.726386613,286.264441055033,-12.4401698408046,-14.4227812728833,58,54,44,"NCC_HIRHAM5","BAU","rcp45","w9"
94,102115.259166743,248.30377261112,115121.726386613,286.264441055033,-11.2980126585235,-13.2606998983206,58,54,45,"NCC_HIRHAM5","BAU","rcp45","w9"
95,101637.041636287,246.434131852169,115121.726386613,286.264441055033,-11.7134142907491,-13.9138165592862,58,54,46,"NCC_HIRHAM5","BAU","rcp45","w9"
96,101607.717858788,246.420024683602,115121.726386613,286.264441055033,-11.7388862658651,-13.9187445791672,58,54,47,"NCC_HIRHAM5","BAU","rcp45","w9"
97,100976.632606176,245.261394153919,115121.726386613,286.264441055033,-12.2870757974338,-14.3234859174253,58,54,48,"NCC_HIRHAM5","BAU","rcp45","w9"
98,99787.3865570526,241.660288318776,115121.726386613,286.264441055033,-13.3201093406672,-15.581450693585,58,54,49,"NCC_HIRHAM5","BAU","rcp45","w9"
99,97328.0816081843,235.792281986051,115121.726386613,286.264441055033,-15.4563741675246,-17.6313058244209,58,54,50,"NCC_HIRHAM5","BAU","rcp45","w9"
100,98310.2416818565,238.032269954112,115121.726386613,286.264441055033,-14.6032249797042,-16.8488167524963,58,54,51,"NCC_HIRHAM5","BAU","rcp45","w9"
49,109314.926529186,269.858750609992,109314.926529186,269.858750609992,0,0,51,51,0,"NCC_HIRHAM5","BAU","rcp85","w9"
50,110809.438903155,273.835898702957,109314.926529186,269.858750609992,1.36716221784286,1.47378881877126,51,51,1,"NCC_HIRHAM5","BAU","rcp85","w9"
51,109694.581689422,270.58782431917,109314.926529186,269.858750609992,0.347304043729754,0.270168637307735,51,51,2,"NCC_HIRHAM5","BAU","rcp85","w9"
52,106709.356785255,263.587742152793,109314.926529186,269.858750609992,-2.38354433987977,-2.32381141727809,51,51,3,"NCC_HIRHAM5","BAU","rcp85","w9"
53,109018.022598227,270.861285296685,109314.926529186,269.858750609992,-0.271604199339486,0.371503493745343,51,51,4,"NCC_HIRHAM5","BAU","rcp85","w9"
54,111247.441825784,276.275023272172,109314.926529186,269.858750609992,1.76784210350534,2.37764113547456,51,51,5,"NCC_HIRHAM5","BAU","rcp85","w9"
55,114516.094354532,285.96567806231,109314.926529186,269.858750609992,4.75796672100224,5.96865116136145,51,51,6,"NCC_HIRHAM5","BAU","rcp85","w9"
56,114231.7649032,283.517739264836,109314.926529186,269.858750609992,4.49786550668519,5.06153260695435,51,51,7,"NCC_HIRHAM5","BAU","rcp85","w9"
57,113870.000470289,283.189898071517,109314.926529186,269.858750609992,4.16692768840454,4.94004638774597,51,51,8,"NCC_HIRHAM5","BAU","rcp85","w9"
58,114018.941173647,283.647886634386,109314.926529186,269.858750609992,4.30317687969666,5.10976056667604,51,51,9,"NCC_HIRHAM5","BAU","rcp85","w9"
59,115854.797102063,289.778057334717,109314.926529186,269.858750609992,5.9825961380773,7.38138254909251,51,51,10,"NCC_HIRHAM5","BAU","rcp85","w9"
60,115787.095944932,288.070103848576,109314.926529186,269.858750609992,5.92066392142564,6.74847608143868,51,51,11,"NCC_HIRHAM5","BAU","rcp85","w9"
61,114877.837115262,285.569073251856,109314.926529186,269.858750609992,5.08888471382877,5.8216836053502,51,51,12,"NCC_HIRHAM5","BAU","rcp85","w9"
62,116479.801995698,291.150825961141,109314.926529186,269.858750609992,6.55434321185759,7.8900814974576,51,51,13,"NCC_HIRHAM5","BAU","rcp85","w9"
63,116360.536914447,289.805331241946,109314.926529186,269.858750609992,6.44524092817351,7.39148928351112,51,51,14,"NCC_HIRHAM5","BAU","rcp85","w9"
64,119452.794140234,299.303513432146,109314.926529186,269.858750609992,9.27400121184928,10.9111758486976,51,51,15,"NCC_HIRHAM5","BAU","rcp85","w9"
65,119587.1183797,298.200500862188,109314.926529186,269.858750609992,9.39687943509855,10.5024388455563,51,51,16,"NCC_HIRHAM5","BAU","rcp85","w9"
66,121908.105721661,305.25254807616,109314.926529186,269.858750609992,11.5200911644147,13.115675287966,51,51,17,"NCC_HIRHAM5","BAU","rcp85","w9"
67,124258.37219432,311.264549895254,109314.926529186,269.858750609992,13.6700870956951,15.3435081099531,51,51,18,"NCC_HIRHAM5","BAU","rcp85","w9"
68,128002.844397849,322.412293185606,109314.926529186,269.858750609992,17.0954859157992,19.4744630132697,51,51,19,"NCC_HIRHAM5","BAU","rcp85","w9"
69,130640.221586609,328.676388066582,109314.926529186,269.858750609992,19.5081273294641,21.7957125065013,51,51,20,"NCC_HIRHAM5","BAU","rcp85","w9"
70,131733.272824243,331.701650105435,109314.926529186,269.858750609992,20.508037654924,22.9167664030361,51,51,21,"NCC_HIRHAM5","BAU","rcp85","w9"
71,131229.424726178,329.760163264523,109314.926529186,269.858750609992,20.0471233826809,22.1973208277032,51,51,22,"NCC_HIRHAM5","BAU","rcp85","w9"
72,132690.047376193,335.336313717761,109314.926529186,269.858750609992,21.3832836824593,24.2636427241152,51,51,23,"NCC_HIRHAM5","BAU","rcp85","w9"
73,134074.745922759,338.988112851762,109314.926529186,269.858750609992,22.6499895116915,25.6168688565811,51,51,24,"NCC_HIRHAM5","BAU","rcp85","w9"
74,132405.794973168,333.849227594335,109314.926529186,269.858750609992,21.1232529510205,23.7125818005524,51,51,25,"NCC_HIRHAM5","BAU","rcp85","w9"
75,132854.460761018,336.182773101717,109314.926529186,269.858750609992,21.5336870994904,24.5773102935539,51,51,26,"NCC_HIRHAM5","BAU","rcp85","w9"
76,135447.574765782,344.23266425936,109314.926529186,269.858750609992,23.9058370767139,27.5603120081351,51,51,27,"NCC_HIRHAM5","BAU","rcp85","w9"
77,136408.275278968,345.773213237626,109314.926529186,269.858750609992,24.7846745270868,28.1311843533096,51,51,28,"NCC_HIRHAM5","BAU","rcp85","w9"
78,139194.773225231,354.55645049049,109314.926529186,269.858750609992,27.3337298434431,31.3859378986402,51,51,29,"NCC_HIRHAM5","BAU","rcp85","w9"
79,136019.427088382,344.675555766259,109314.926529186,269.858750609992,24.4289608080805,27.7244317581516,51,51,30,"NCC_HIRHAM5","BAU","rcp85","w9"
80,137700.224642658,348.285039206555,109314.926529186,269.858750609992,25.9665345023981,29.0619772081831,51,51,31,"NCC_HIRHAM5","BAU","rcp85","w9"
81,138073.950865435,351.028062492957,109314.926529186,269.858750609992,26.3084148243668,30.0784435188742,51,51,32,"NCC_HIRHAM5","BAU","rcp85","w9"
82,135831.902022348,342.307234886563,109314.926529186,269.858750609992,24.2574150988273,26.8468167561024,51,51,33,"NCC_HIRHAM5","BAU","rcp85","w9"
83,132865.358332133,334.136303566886,109314.926529186,269.858750609992,21.543656068469,23.8189618871355,51,51,34,"NCC_HIRHAM5","BAU","rcp85","w9"
84,130505.635827703,327.496336983278,109314.926529186,269.858750609992,19.3850098713278,21.3584277860185,51,51,35,"NCC_HIRHAM5","BAU","rcp85","w9"
85,132095.190886833,332.867963150819,109314.926529186,269.858750609992,20.8391160118156,23.3489602980823,51,51,36,"NCC_HIRHAM5","BAU","rcp85","w9"
86,131481.373665664,331.08364372855,109314.926529186,269.858750609992,20.2776032882939,22.6877553461449,51,51,37,"NCC_HIRHAM5","BAU","rcp85","w9"
87,132991.395382737,335.71234733454,109314.926529186,269.858750609992,21.658953269506,24.402987331592,51,51,38,"NCC_HIRHAM5","BAU","rcp85","w9"
88,124852.352624011,313.058890265539,109314.926529186,269.858750609992,14.21345335733,16.0084264667709,51,51,39,"NCC_HIRHAM5","BAU","rcp85","w9"
89,126543.673205618,316.055696012673,109314.926529186,269.858750609992,15.7606533924102,17.1189354794898,51,51,40,"NCC_HIRHAM5","BAU","rcp85","w9"
90,125024.094009437,312.743010654616,109314.926529186,269.858750609992,14.3705603425139,15.8913727821272,51,51,41,"NCC_HIRHAM5","BAU","rcp85","w9"
91,125299.522697919,312.625488010825,109314.926529186,269.858750609992,14.6225192444013,15.8478230941792,51,51,42,"NCC_HIRHAM5","BAU","rcp85","w9"
92,126906.220444638,315.405590216481,109314.926529186,269.858750609992,16.092307312447,16.8780295260149,51,51,43,"NCC_HIRHAM5","BAU","rcp85","w9"
93,127105.53168855,315.00247027923,109314.926529186,269.858750609992,16.2746348776212,16.7286476970618,51,51,44,"NCC_HIRHAM5","BAU","rcp85","w9"
94,126063.05384681,312.574785789182,109314.926529186,269.858750609992,15.3209884957047,15.829034664481,51,51,45,"NCC_HIRHAM5","BAU","rcp85","w9"
95,124584.555709071,308.586556600778,109314.926529186,269.858750609992,13.9684759114837,14.3511395881163,51,51,46,"NCC_HIRHAM5","BAU","rcp85","w9"
96,123221.050351643,304.760264069026,109314.926529186,269.858750609992,12.7211573606508,12.9332524441556,51,51,47,"NCC_HIRHAM5","BAU","rcp85","w9"
97,123888.209816613,307.805350551435,109314.926529186,269.858750609992,13.3314669369849,14.0616525703422,51,51,48,"NCC_HIRHAM5","BAU","rcp85","w9"
98,124114.035973464,307.970098982043,109314.926529186,269.858750609992,13.5380500304573,14.1227024455957,51,51,49,"NCC_HIRHAM5","BAU","rcp85","w9"
99,121568.260784504,300.51641346553,109314.926529186,269.858750609992,11.2092050412228,11.3606332150578,51,51,50,"NCC_HIRHAM5","BAU","rcp85","w9"
100,120423.740057966,297.642102274502,109314.926529186,269.858750609992,10.162211036948,10.2955163031434,51,51,51,"NCC_HIRHAM5","BAU","rcp85","w9"
49,108867.137536334,281.917243534291,108867.137536334,281.917243534291,0,0,51,51,0,"refclim","BAU","-","w9"
50,111459.414360929,291.457342761452,108867.137536334,281.917243534291,2.38113803968589,3.38400698998029,51,51,1,"refclim","BAU","-","w9"
51,112745.194899501,293.925959698658,108867.137536334,281.917243534291,3.56219282597834,4.25966003846315,51,51,2,"refclim","BAU","-","w9"
52,113024.866561107,294.56795293614,108867.137536334,281.917243534291,3.81908546404582,4.48738404336385,51,51,3,"refclim","BAU","-","w9"
53,113542.209267448,296.556664111536,108867.137536334,281.917243534291,4.29429103851878,5.1928077877451,51,51,4,"refclim","BAU","-","w9"
54,114677.452974616,300.131730871024,108867.137536334,281.917243534291,5.33707009274758,6.4609341054788,51,51,5,"refclim","BAU","-","w9"
55,114167.684260585,298.449201442102,108867.137536334,281.917243534291,4.86882161523008,5.86411732058506,51,51,6,"refclim","BAU","-","w9"
56,115933.827811773,304.780528282512,108867.137536334,281.917243534291,6.49111424747536,8.10992774389819,51,51,7,"refclim","BAU","-","w9"
57,117880.614840706,310.402411633206,108867.137536334,281.917243534291,8.27933709689432,10.1040886118942,51,51,8,"refclim","BAU","-","w9"
58,120643.918354107,318.621949725913,108867.137536334,281.917243534291,10.8175718442521,13.0196740474148,51,51,9,"refclim","BAU","-","w9"
59,121608.183211511,320.768167087421,108867.137536334,281.917243534291,11.703298133401,13.7809674449387,51,51,10,"refclim","BAU","-","w9"
60,122079.324565072,321.842610369902,108867.137536334,281.917243534291,12.1360654167372,14.1620875456504,51,51,11,"refclim","BAU","-","w9"
61,120279.589728368,316.832090518039,108867.137536334,281.917243534291,10.4829174811597,12.3847858846921,51,51,12,"refclim","BAU","-","w9"
62,118510.579059721,312.438222638394,108867.137536334,281.917243534291,8.85799125578046,10.8262193264492,51,51,13,"refclim","BAU","-","w9"
63,120281.777255076,318.839850005316,108867.137536334,281.917243534291,10.4849268356416,13.0969663324383,51,51,14,"refclim","BAU","-","w9"
64,120743.114927628,319.080287425275,108867.137536334,281.917243534291,10.9086889396079,13.1822528572868,51,51,15,"refclim","BAU","-","w9"
65,123176.544278676,327.478489857037,108867.137536334,281.917243534291,13.1439174999591,16.1612130395292,51,51,16,"refclim","BAU","-","w9"
66,124491.620758922,330.322827427288,108867.137536334,281.917243534291,14.3518820979137,17.1701394658071,51,51,17,"refclim","BAU","-","w9"
67,127485.956693567,340.334921018477,108867.137536334,281.917243534291,17.10233186853,20.7215694761429,51,51,18,"refclim","BAU","-","w9"
68,127354.283837284,338.241484740342,108867.137536334,281.917243534291,16.9813836565513,19.9789982691142,51,51,19,"refclim","BAU","-","w9"
69,122916.092875816,327.452006636207,108867.137536334,281.917243534291,12.9046796465952,16.1518190696897,51,51,20,"refclim","BAU","-","w9"
70,124187.415531827,331.697591812222,108867.137536334,281.917243534291,14.0724541328006,17.6577876733799,51,51,21,"refclim","BAU","-","w9"
71,126421.763794694,338.105247087523,108867.137536334,281.917243534291,16.1248165935302,19.9306728630088,51,51,22,"refclim","BAU","-","w9"
