model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
MPI_CCLM,rcp45,UNMANAGED,w6,2.65687394119778,0.892514932599731,0.664218485299445,0.892514932599731,0.352565263928027
MPI_CCLM,rcp45,UNMANAGED,w7,2.66008885863299,0.882779480730547,0.665022214658248,0.882779480730547,0.354895430810634
MPI_CCLM,rcp45,UNMANAGED,w8,2.79360396200544,0.899674830114513,0.69840099050136,0.899674830114513,0.317847608521934
MPI_CCLM,rcp45,UNMANAGED,w9,2.68518808709148,0.900356977123441,0.67129702177287,0.900356977123441,0.343473987229548
MPI_CCLM,rcp85,ADAPTATION,w5,2.51452815386151,0.929645987324216,0.628632038465378,0.929645987324216,0.377973345560193
MPI_CCLM,rcp85,ADAPTATION,w6,2.47884788195735,0.931405338806784,0.619711970489337,0.931405338806784,0.386424912412896
MPI_CCLM,rcp85,ADAPTATION,w7,2.47128748666355,0.931144316406232,0.617821871665888,0.931144316406232,0.388331336541529
MPI_CCLM,rcp85,ADAPTATION,w8,2.51364051674738,0.926240489320745,0.628410129186845,0.926240489320745,0.3788396725616
MPI_CCLM,rcp85,ADAPTATION,w9,2.4716769314823,0.933011116574208,0.617919232870575,0.933011116574208,0.387908781948597
MPI_CCLM,rcp85,BAU,w5,2.53583513000748,0.890319087305159,0.63395878250187,0.890319087305159,0.382120498687373
MPI_CCLM,rcp85,BAU,w6,2.47804610592371,0.884902365411827,0.619511526480928,0.884902365411827,0.397515966935501
MPI_CCLM,rcp85,BAU,w7,2.4999207015521,0.887051637813609,0.624980175388025,0.887051637813609,0.391659547786831
MPI_CCLM,rcp85,BAU,w8,2.57828101620706,0.884752152660572,0.644570254051765,0.884752152660572,0.373647388082934
MPI_CCLM,rcp85,BAU,w9,2.44294181204522,0.889888884184969,0.610735453011305,0.889888884184969,0.404538434970455
MPI_CCLM,rcp85,BIOECONOMY,w5,2.48317670250265,0.923411533610393,0.620794175625663,0.923411533610393,0.386862831535071
MPI_CCLM,rcp85,BIOECONOMY,w6,2.47056426608694,0.92696120449265,0.617641066521735,0.92696120449265,0.389272423451496
MPI_CCLM,rcp85,BIOECONOMY,w7,2.47098683356604,0.924083997986617,0.61774670839151,0.924083997986617,0.389718896523149
MPI_CCLM,rcp85,BIOECONOMY,w8,2.50183234792837,0.921340240944233,0.625458086982092,0.921340240944233,0.382712688974151
MPI_CCLM,rcp85,BIOECONOMY,w9,2.4510012108959,0.92197847341953,0.612750302723975,0.92197847341953,0.395031247688483
MPI_CCLM,rcp85,CONSERVATION,w5,2.57480717532715,0.875190153447148,0.643701793831787,0.875190153447148,0.377526038195026
MPI_CCLM,rcp85,CONSERVATION,w6,2.46527706725244,0.886720060574333,0.61631926681311,0.886720060574333,0.400054058465993
MPI_CCLM,rcp85,CONSERVATION,w7,2.47941979445399,0.876652496831963,0.619854948613498,0.876652496831963,0.399655935313659
MPI_CCLM,rcp85,CONSERVATION,w8,2.58144639789304,0.888870021756451,0.64536159947326,0.888870021756451,0.371642660619816
MPI_CCLM,rcp85,CONSERVATION,w9,2.48189909237204,0.893164869157331,0.62047477309301,0.893164869157331,0.394275465938438
MPI_CCLM,rcp85,UNMANAGED,w5,2.64480279967589,0.865358686071471,0.661200699918972,0.865358686071471,0.364572693919601
MPI_CCLM,rcp85,UNMANAGED,w6,2.55767712773817,0.898217679514721,0.639419281934542,0.898217679514721,0.374670648708928
MPI_CCLM,rcp85,UNMANAGED,w7,2.53212877060355,0.871743353288428,0.633032192650888,0.871743353288428,0.388735307190268
MPI_CCLM,rcp85,UNMANAGED,w8,2.68383647851905,0.882910807679622,0.670959119629763,0.882910807679622,0.349253174521091
MPI_CCLM,rcp85,UNMANAGED,w9,2.49561549455662,0.889629922361747,0.623903873639155,0.889629922361747,0.39195643929078
NCC_HIRHAM5,rcp45,ADAPTATION,w5,2.64298318548986,0.790469938712548,0.660745796372465,0.790469938712548,0.398743352624312
NCC_HIRHAM5,rcp45,ADAPTATION,w6,2.61491548073427,0.801947189991738,0.653728870183568,0.801947189991738,0.398909276523519
NCC_HIRHAM5,rcp45,ADAPTATION,w7,2.61068055752261,0.786229548887402,0.652670139380653,0.786229548887402,0.407842908295264
NCC_HIRHAM5,rcp45,ADAPTATION,w8,2.63811704809324,0.795709310570981,0.65952926202331,0.795709310570981,0.397057941874704
NCC_HIRHAM5,rcp45,ADAPTATION,w9,2.60423845767845,0.799865689490251,0.651059614419612,0.799865689490251,0.402260033973302
NCC_HIRHAM5,rcp45,BAU,w5,2.6936507678689,0.786928581630487,0.673412691967225,0.786928581630487,0.389947046525667
NCC_HIRHAM5,rcp45,BAU,w6,2.63392834878839,0.81090970040407,0.658482087197098,0.81090970040407,0.390371139003038
NCC_HIRHAM5,rcp45,BAU,w7,2.66166584705501,0.794869875627173,0.665416461763752,0.794869875627173,0.39245956732369
NCC_HIRHAM5,rcp45,BAU,w8,2.69507138341001,0.796666718179253,0.673767845852502,0.796666718179253,0.384411032484386
NCC_HIRHAM5,rcp45,BAU,w9,2.60795708905972,0.792760552678552,0.65198927226493,0.792760552678552,0.405042781869758
NCC_HIRHAM5,rcp45,BIOECONOMY,w5,2.65611063756977,0.797420448383966,0.664027659392442,0.797420448383966,0.392321154650465
NCC_HIRHAM5,rcp45,BIOECONOMY,w6,2.61815044136382,0.813164226330215,0.654537610340955,0.813164226330215,0.392749117111324
NCC_HIRHAM5,rcp45,BIOECONOMY,w7,2.63334937820067,0.798587648280939,0.658337344550167,0.798587648280939,0.396611025507403
NCC_HIRHAM5,rcp45,BIOECONOMY,w8,2.66157623209969,0.810582126833796,0.665394058024922,0.810582126833796,0.384500022210451
NCC_HIRHAM5,rcp45,BIOECONOMY,w9,2.60219644976508,0.803031814246903,0.65054911244127,0.803031814246903,0.4011388650012
NCC_HIRHAM5,rcp45,CONSERVATION,w5,2.70907583159216,0.747618882337307,0.67726895789804,0.747618882337307,0.409696905149266
NCC_HIRHAM5,rcp45,CONSERVATION,w6,2.63913594934059,0.790319943622694,0.659783987335148,0.790319943622694,0.399640665243117
