model,rcp,mgm,windcase,score,resilience,score_01,res_01,dist
EC-EARTH_RACMO22E-r1,rcp85,CONSERVATION,w7,2.89153630771693,0.857157693969207,0.722884076929233,0.857157693969207,0.311764589412522
EC-EARTH_RACMO22E-r1,rcp85,CONSERVATION,w8,2.96097685580856,0.870715817192658,0.74024421395214,0.870715817192658,0.290150768238693
EC-EARTH_RACMO22E-r1,rcp85,CONSERVATION,w9,2.84200396465964,0.881035423519236,0.71050099116491,0.881035423519236,0.312989211593222
EC-EARTH_RACMO22E-r1,rcp85,UNMANAGED,w5,3.15978601598193,0.860952470772466,0.789946503995482,0.860952470772466,0.251906106650874
EC-EARTH_RACMO22E-r1,rcp85,UNMANAGED,w6,3.02010049949076,0.873155511470025,0.75502512487269,0.873155511470025,0.275866296807116
EC-EARTH_RACMO22E-r1,rcp85,UNMANAGED,w7,3.01830992467954,0.857734880832129,0.754577481169885,0.857734880832129,0.283675125593991
EC-EARTH_RACMO22E-r1,rcp85,UNMANAGED,w8,3.16339616088117,0.867665152237267,0.790849040220292,0.867665152237267,0.247500779613234
EC-EARTH_RACMO22E-r1,rcp85,UNMANAGED,w9,2.95339552733914,0.879655014863552,0.738348881834785,0.879655014863552,0.288000387299391
HadGEM2_CCLM,rcp45,ADAPTATION,w5,2.52220833691417,0.930642930331736,0.630552084228542,0.930642930331736,0.375901803109326
HadGEM2_CCLM,rcp45,ADAPTATION,w6,2.48854888767335,0.932352607629703,0.622137221918338,0.932352607629703,0.383870354096396
HadGEM2_CCLM,rcp45,ADAPTATION,w7,2.49693171807924,0.931837617501375,0.62423292951981,0.931837617501375,0.381899203514688
HadGEM2_CCLM,rcp45,ADAPTATION,w8,2.51450972227463,0.93020146860162,0.628627430568658,0.93020146860162,0.377874873882093
HadGEM2_CCLM,rcp45,ADAPTATION,w9,2.49327552156781,0.93444179999659,0.623318880391952,0.93444179999659,0.38234348883806
HadGEM2_CCLM,rcp45,BAU,w5,2.50178006878817,0.846648783638239,0.625445017197042,0.846648783638239,0.404732048029502
