"year","total_carbon_kg","volume_m3","TC_49","VOL_49","Perc_Diff_TC","Perc_Diff_VOL","recovery_year_total_carbon","recovery_year_volume","year_after_impact","model","mgm","rcp","windcase"
64,102352.38305165,239.914243442745,116045.311851294,281.430946726092,-11.7996397969022,-14.7520035611984,72,72,15,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
65,104570.31627672,243.638977098755,116045.311851294,281.430946726092,-9.88837497311329,-13.4285053107963,72,72,16,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
66,107138.889993514,250.30573249532,116045.311851294,281.430946726092,-7.67495189223453,-11.0596274478177,72,72,17,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
67,109555.163924323,255.928396863816,116045.311851294,281.430946726092,-5.59277046477148,-9.06174326560366,72,72,18,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
68,113236.36256155,265.644017607996,116045.311851294,281.430946726092,-2.42056248971389,-5.6095213770009,72,72,19,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
69,112911.434449782,263.15501490953,116045.311851294,281.430946726092,-2.70056355704203,-6.49393111495651,72,72,20,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
70,115874.56375216,272.147319827442,116045.311851294,281.430946726092,-0.147139161772459,-3.29872283295345,72,72,21,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
71,115069.925863254,268.555816405146,116045.311851294,281.430946726092,-0.840521665614878,-4.57488079073174,72,72,22,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
72,121299.985619553,284.772057220849,116045.311851294,281.430946726092,4.52812240704051,1.18718660247729,72,72,23,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
73,119622.901741531,278.418181099783,116045.311851294,281.430946726092,3.08292496539768,-1.07051682174856,72,72,24,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
74,120997.477540335,282.918794657147,116045.311851294,281.430946726092,4.26744140718612,0.528672467744918,72,72,25,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
75,122829.137277489,287.343906256031,116045.311851294,281.430946726092,5.84584186812134,2.10103387659554,72,72,26,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
76,123234.65014473,287.588024286345,116045.311851294,281.430946726092,6.19528542665179,2.18777559180287,72,72,27,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
77,111967.823433881,261.322058960848,116045.311851294,281.430946726092,-3.51370370104956,-7.14522976210419,72,72,28,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
78,114821.13263104,267.331911469071,116045.311851294,281.430946726092,-1.0549148438006,-5.00976719903637,72,72,29,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
79,117848.644487239,274.635688235637,116045.311851294,281.430946726092,1.55399008126761,-2.41453847542528,72,72,30,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
80,118970.014793002,276.170334064678,116045.311851294,281.430946726092,2.52031115695163,-1.86923745331186,72,72,31,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
81,121508.753524479,283.470707649384,116045.311851294,281.430946726092,4.70802446563752,0.724782028067744,72,72,32,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
82,123874.092955354,288.966296230717,116045.311851294,281.430946726092,6.74631398646444,2.67751275838137,72,72,33,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
83,126026.366221933,294.373921660981,116045.311851294,281.430946726092,8.60099749951872,4.59898781049342,72,72,34,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
84,126536.201566513,294.717953150763,116045.311851294,281.430946726092,9.04033911224446,4.7212314705398,72,72,35,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
85,129228.968950711,303.062736048574,116045.311851294,281.430946726092,11.3607838947518,7.68635772793522,72,72,36,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
86,132540.870448155,311.317524986917,116045.311851294,281.430946726092,14.2147565754305,10.6195067061733,72,72,37,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
87,134330.950441767,315.214123559939,116045.311851294,281.430946726092,15.7573264259957,12.0040731933885,72,72,38,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
88,136862.657992777,322.32338269637,116045.311851294,281.430946726092,17.9389807389708,14.5301845607183,72,72,39,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
89,134982.419641156,316.789537468466,116045.311851294,281.430946726092,16.3187185141343,12.5638602128525,72,72,40,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
90,129964.698219385,303.821766958007,116045.311851294,281.430946726092,11.9947856109236,7.95606186611266,72,72,41,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
91,134861.804396402,316.023962899218,116045.311851294,281.430946726092,16.2147804550862,12.2918309359896,72,72,42,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
92,136673.725244775,321.13632327037,116045.311851294,281.430946726092,17.776171276884,14.108390355138,72,72,43,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
93,139276.827008614,327.895280076269,116045.311851294,281.430946726092,20.0193482930954,16.5100298637019,72,72,44,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
94,135649.622814571,317.080426678866,116045.311851294,281.430946726092,16.8936690767819,12.6672209888381,72,72,45,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
95,131305.626554597,306.124472215517,116045.311851294,281.430946726092,13.1503069446336,8.77427510253809,72,72,46,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
96,122317.394077279,283.701100307177,116045.311851294,281.430946726092,5.40485619446829,0.806646748516388,72,72,47,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
97,122802.156031429,284.405101030834,116045.311851294,281.430946726092,5.8225912553823,1.05679717861192,72,72,48,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
98,123185.062365381,285.148263559985,116045.311851294,281.430946726092,6.15255403271745,1.32086285361892,72,72,49,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
99,122672.466718828,283.38591939629,116045.311851294,281.430946726092,5.71083377846891,0.694654476680554,72,72,50,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
100,118072.78568054,272.017718605604,116045.311851294,281.430946726092,1.74713979987695,-3.34477363985483,72,72,51,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp45","w5"
49,124755.686559688,309.36221561431,124755.686559688,309.36221561431,0,0,72,74,0,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
50,94873.3261431292,229.064479679268,124755.686559688,309.36221561431,-23.9527040735427,-25.9558963190098,72,74,1,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
51,98796.0315072368,239.563579222656,124755.686559688,309.36221561431,-20.8083942049655,-22.5621077393221,72,74,2,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
52,99914.1750426582,241.73347675961,124755.686559688,309.36221561431,-19.9121276168396,-21.8606977327235,72,74,3,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
53,98063.2102156808,234.120825085042,124755.686559688,309.36221561431,-21.3957993259379,-24.3214545059613,72,74,4,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
54,95812.3112636626,225.965256007539,124755.686559688,309.36221561431,-23.2000448990976,-26.9577069847291,72,74,5,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
55,98937.4401324653,233.465701231293,124755.686559688,309.36221561431,-20.6950457644029,-24.5332204620747,72,74,6,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
56,101000.294465932,238.792565784272,124755.686559688,309.36221561431,-19.0415304895863,-22.8113345031181,72,74,7,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
57,100299.886263008,237.10001405772,124755.686559688,309.36221561431,-19.6029543591014,-23.3584445382566,72,74,8,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
58,102520.83217683,243.183205954488,124755.686559688,309.36221561431,-17.8227181429678,-21.3920790321497,72,74,9,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
59,103982.428494012,246.235632726655,124755.686559688,309.36221561431,-16.6511512529227,-20.4053952620886,72,74,10,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
60,104461.437851015,247.015499720216,124755.686559688,309.36221561431,-16.2671933186492,-20.1533066248217,72,74,11,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
61,102765.8800221,242.453113371683,124755.686559688,309.36221561431,-17.6262959581141,-21.6280783061253,72,74,12,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
62,105603.793398679,249.616278582067,124755.686559688,309.36221561431,-15.3515191885427,-19.3126160910129,72,74,13,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
63,107055.403230409,252.57996467051,124755.686559688,309.36221561431,-14.1879571323673,-18.354617363677,72,74,14,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
64,108507.486120664,256.171059724012,124755.686559688,309.36221561431,-13.0240158882459,-17.1938113982907,72,74,15,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
65,109745.535050789,259.049770983836,124755.686559688,309.36221561431,-12.0316371324024,-16.2632804172828,72,74,16,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
66,111479.336157352,263.406488185739,124755.686559688,309.36221561431,-10.6418799562967,-14.854990399301,72,74,17,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
67,115036.851376303,272.995101425643,124755.686559688,309.36221561431,-7.79029433558922,-11.7555125846417,72,74,18,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
68,116935.525618211,276.44714211311,124755.686559688,309.36221561431,-6.26838034972893,-10.6396553424727,72,74,19,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
69,122036.70461789,291.340722531734,124755.686559688,309.36221561431,-2.17944529566362,-5.82536980050729,72,74,20,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
70,124471.386475197,295.315880214907,124755.686559688,309.36221561431,-0.227885471460921,-4.5404172489232,72,74,21,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
71,123652.57574643,292.701152975975,124755.686559688,309.36221561431,-0.884216859109047,-5.38561653537784,72,74,22,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
72,128333.573290847,303.818477451805,124755.686559688,309.36221561431,2.86791474587191,-1.79198941651508,72,74,23,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
73,128294.277511289,302.825894156957,124755.686559688,309.36221561431,2.83641655878248,-2.11283767940886,72,74,24,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
74,131649.329941123,313.234891941844,124755.686559688,309.36221561431,5.52571475620635,1.25182589601108,72,74,25,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
75,134670.010313301,319.247858575327,124755.686559688,309.36221561431,7.94699145747529,3.19549138907825,72,74,26,"EC-EARTH_RACMO22E-r1","ADAPTATION","rcp85","w5"
