"","rcp","model","mgm","windcase","name","value","minfornorm","max","value.normalized1"
"1495","rcp45","NCC_HIRHAM5","BIOECONOMY","w9","annual.increment",12.009334633507,0,14.5910502388423,0.823061701311764
"1496","rcp45","NCC_HIRHAM5","CONSERVATION","w5","nat.mortality.volperha",3.7137537784628,0,5.61844159386771,0.660993572046064
"1497","rcp45","NCC_HIRHAM5","CONSERVATION","w5","impact",2.05189335835143,0,4.92439027259723,0.416679679059884
"1498","rcp45","NCC_HIRHAM5","CONSERVATION","w5","NEP",233.33884585797,-388.953367502547,1217.44739498192,0.387382917073618
"1499","rcp45","NCC_HIRHAM5","CONSERVATION","w5","standing.volume.decidious",101.924748916157,0,128.822861263404,0.791200784678671
"1500","rcp45","NCC_HIRHAM5","CONSERVATION","w5","BA.decidious",10.3743015123337,0,12.4483497074567,0.8333876984609
"1501","rcp45","NCC_HIRHAM5","CONSERVATION","w5","deadwood.c.ag",18198.1779570128,0,37854.244296677,0.480743396021522
"1502","rcp45","NCC_HIRHAM5","CONSERVATION","w5","carbonstock",310622.439373793,0,387627.943172939,0.801341711413232
"1503","rcp45","NCC_HIRHAM5","CONSERVATION","w5","shannon_BA_landscape",2.011047699243,0,2.12717269598936,0.945408759258096
"1504","rcp45","NCC_HIRHAM5","CONSERVATION","w5","shannon_VOL_landscape",1.90243285031137,0,2.0661929449391,0.920743077248018
"1505","rcp45","NCC_HIRHAM5","CONSERVATION","w5","annual.harvest",5.40194641044299,0,9.16575488718929,0.589361866745219
"1506","rcp45","NCC_HIRHAM5","CONSERVATION","w5","standing.volume",332.309279234558,0,483.94324804852,0.686669936143505
"1507","rcp45","NCC_HIRHAM5","CONSERVATION","w5","LAI",3.56549948847798,0,4.68851564070693,0.760475118718039
"1508","rcp45","NCC_HIRHAM5","CONSERVATION","w5","annual.increment",11.1879497939563,0,14.5910502388423,0.7667679578111
"1509","rcp45","NCC_HIRHAM5","CONSERVATION","w6","nat.mortality.volperha",3.554341543134,0,5.61844159386771,0.632620537875381
"1510","rcp45","NCC_HIRHAM5","CONSERVATION","w6","impact",2.97075241673935,0,4.92439027259723,0.603273146986482
"1511","rcp45","NCC_HIRHAM5","CONSERVATION","w6","NEP",42.0331383381387,-388.953367502547,1217.44739498192,0.26829326523359
"1512","rcp45","NCC_HIRHAM5","CONSERVATION","w6","standing.volume.decidious",100.754618393156,0,128.822861263404,0.782117532594954
"1513","rcp45","NCC_HIRHAM5","CONSERVATION","w6","BA.decidious",10.262944110485,0,12.4483497074567,0.824442143068763
"1514","rcp45","NCC_HIRHAM5","CONSERVATION","w6","deadwood.c.ag",18987.8747806619,0,37854.244296677,0.501604909395291
"1515","rcp45","NCC_HIRHAM5","CONSERVATION","w6","carbonstock",306101.660459837,0,387627.943172939,0.789679035918396
"1516","rcp45","NCC_HIRHAM5","CONSERVATION","w6","shannon_BA_landscape",2.03299930541187,0,2.12717269598936,0.95572837562505
"1517","rcp45","NCC_HIRHAM5","CONSERVATION","w6","shannon_VOL_landscape",1.92929650684362,0,2.0661929449391,0.933744600943104
"1518","rcp45","NCC_HIRHAM5","CONSERVATION","w6","annual.harvest",5.51284231818407,0,9.16575488718929,0.601460805578514
"1519","rcp45","NCC_HIRHAM5","CONSERVATION","w6","standing.volume",318.093741614812,0,483.94324804852,0.657295546321829
"1520","rcp45","NCC_HIRHAM5","CONSERVATION","w6","LAI",3.46047585088752,0,4.68851564070693,0.738074929481467
"1521","rcp45","NCC_HIRHAM5","CONSERVATION","w6","annual.increment",11.1787147289118,0,14.5910502388423,0.766135031127052
"1522","rcp45","NCC_HIRHAM5","CONSERVATION","w7","nat.mortality.volperha",3.66890394672952,0,5.61844159386771,0.653010961390784
"1523","rcp45","NCC_HIRHAM5","CONSERVATION","w7","impact",2.66070019743183,0,4.92439027259723,0.540310586721333
"1524","rcp45","NCC_HIRHAM5","CONSERVATION","w7","NEP",-52.3012839311389,-388.953367502547,1217.44739498192,0.20956917565872
"1525","rcp45","NCC_HIRHAM5","CONSERVATION","w7","standing.volume.decidious",101.174201631294,0,128.822861263404,0.785374588322668
"1526","rcp45","NCC_HIRHAM5","CONSERVATION","w7","BA.decidious",10.2674431033925,0,12.4483497074567,0.824803555867503
"1527","rcp45","NCC_HIRHAM5","CONSERVATION","w7","deadwood.c.ag",19266.1049169575,0,37854.244296677,0.508954947454828
"1528","rcp45","NCC_HIRHAM5","CONSERVATION","w7","carbonstock",312184.3757818,0,387627.943172939,0.805371184611736
"1529","rcp45","NCC_HIRHAM5","CONSERVATION","w7","shannon_BA_landscape",1.99210809262208,0,2.12717269598936,0.936505106697761
"1530","rcp45","NCC_HIRHAM5","CONSERVATION","w7","shannon_VOL_landscape",1.88026783480309,0,2.0661929449391,0.910015610792105
"1531","rcp45","NCC_HIRHAM5","CONSERVATION","w7","annual.harvest",5.61440195158619,0,9.16575488718929,0.612541140439319
"1532","rcp45","NCC_HIRHAM5","CONSERVATION","w7","standing.volume",334.064682807731,0,483.94324804852,0.690297228352357
"1533","rcp45","NCC_HIRHAM5","CONSERVATION","w7","LAI",3.54083970522353,0,4.68851564070693,0.75521550455778
"1534","rcp45","NCC_HIRHAM5","CONSERVATION","w7","annual.increment",11.1340701062963,0,14.5910502388423,0.763075304658786
"1535","rcp45","NCC_HIRHAM5","CONSERVATION","w8","nat.mortality.volperha",3.76080714007811,0,5.61844159386771,0.66936837862351
"1536","rcp45","NCC_HIRHAM5","CONSERVATION","w8","impact",1.55340324686838,0,4.92439027259723,0.315450880388707
"1537","rcp45","NCC_HIRHAM5","CONSERVATION","w8","NEP",350.595290615069,-388.953367502547,1217.44739498192,0.460376187181229
"1538","rcp45","NCC_HIRHAM5","CONSERVATION","w8","standing.volume.decidious",102.524894977271,0,128.822861263404,0.795859476895477
"1539","rcp45","NCC_HIRHAM5","CONSERVATION","w8","BA.decidious",10.4403583985184,0,12.4483497074567,0.838694175844409
"1540","rcp45","NCC_HIRHAM5","CONSERVATION","w8","deadwood.c.ag",17292.3013790438,0,37854.244296677,0.456812748486482
"1541","rcp45","NCC_HIRHAM5","CONSERVATION","w8","carbonstock",309202.800667203,0,387627.943172939,0.797679336882207
"1542","rcp45","NCC_HIRHAM5","CONSERVATION","w8","shannon_BA_landscape",2.03538485908335,0,2.12717269598936,0.956849842479142
"1543","rcp45","NCC_HIRHAM5","CONSERVATION","w8","shannon_VOL_landscape",1.93499991565902,0,2.0661929449391,0.936504947613229
"1544","rcp45","NCC_HIRHAM5","CONSERVATION","w8","annual.harvest",5.3212841109351,0,9.16575488718929,0.580561467814561
"1545","rcp45","NCC_HIRHAM5","CONSERVATION","w8","standing.volume",328.759380700813,0,483.94324804852,0.679334574924891
"1546","rcp45","NCC_HIRHAM5","CONSERVATION","w8","LAI",3.5926537530794,0,4.68851564070693,0.766266773621704
"1547","rcp45","NCC_HIRHAM5","CONSERVATION","w8","annual.increment",11.1145052591442,0,14.5910502388423,0.761734424678813
"1548","rcp45","NCC_HIRHAM5","CONSERVATION","w9","nat.mortality.volperha",3.50648066576755,0,5.61844159386771,0.624102005366528
"1549","rcp45","NCC_HIRHAM5","CONSERVATION","w9","impact",2.65038192577284,0,4.92439027259723,0.538215246773072
"1550","rcp45","NCC_HIRHAM5","CONSERVATION","w9","NEP",83.1630467038286,-388.953367502547,1217.44739498192,0.29389703069874
"1551","rcp45","NCC_HIRHAM5","CONSERVATION","w9","standing.volume.decidious",102.54887904688,0,128.822861263404,0.796045655570392
"1552","rcp45","NCC_HIRHAM5","CONSERVATION","w9","BA.decidious",10.4109676934077,0,12.4483497074567,0.836333163678026
"1553","rcp45","NCC_HIRHAM5","CONSERVATION","w9","deadwood.c.ag",19156.2539194237,0,37854.244296677,0.506053000801955
"1554","rcp45","NCC_HIRHAM5","CONSERVATION","w9","carbonstock",305349.962184956,0,387627.943172939,0.787739809688399
"1555","rcp45","NCC_HIRHAM5","CONSERVATION","w9","shannon_BA_landscape",2.05227516274787,0,2.12717269598936,0.964790102194005
"1556","rcp45","NCC_HIRHAM5","CONSERVATION","w9","shannon_VOL_landscape",1.95084087390268,0,2.0661929449391,0.944171684779508
"1557","rcp45","NCC_HIRHAM5","CONSERVATION","w9","annual.harvest",5.39621120308722,0,9.16575488718929,0.588736145522432
"1558","rcp45","NCC_HIRHAM5","CONSERVATION","w9","standing.volume",315.699371421675,0,483.94324804852,0.65234792032892
"1559","rcp45","NCC_HIRHAM5","CONSERVATION","w9","LAI",3.43152130437984,0,4.68851564070693,0.731899297634089
"1560","rcp45","NCC_HIRHAM5","CONSERVATION","w9","annual.increment",11.1868016787409,0,14.5910502388423,0.766689271548179
"1561","rcp45","NCC_HIRHAM5","UNMANAGED","w5","nat.mortality.volperha",5.0152786125929,0,5.61844159386771,0.8926458571834
"1562","rcp45","NCC_HIRHAM5","UNMANAGED","w5","impact",2.15154447696831,0,4.92439027259723,0.436915914025136
"1563","rcp45","NCC_HIRHAM5","UNMANAGED","w5","NEP",959.114562005571,-388.953367502547,1217.44739498192,0.839185314767402
"1564","rcp45","NCC_HIRHAM5","UNMANAGED","w5","standing.volume.decidious",122.260247743291,0,128.822861263404,0.949057073754209
"1565","rcp45","NCC_HIRHAM5","UNMANAGED","w5","BA.decidious",11.8091469700468,0,12.4483497074567,0.948651608250772
"1566","rcp45","NCC_HIRHAM5","UNMANAGED","w5","deadwood.c.ag",23229.5045289594,0,37854.244296677,0.613656538667147
"1567","rcp45","NCC_HIRHAM5","UNMANAGED","w5","carbonstock",354715.661085114,0,387627.943172939,0.915093112693528
"1568","rcp45","NCC_HIRHAM5","UNMANAGED","w5","shannon_BA_landscape",1.98832429617852,0,2.12717269598936,0.934726315323324
"1569","rcp45","NCC_HIRHAM5","UNMANAGED","w5","shannon_VOL_landscape",1.88917558657376,0,2.0661929449391,0.914326801473732
"1570","rcp45","NCC_HIRHAM5","UNMANAGED","w5","annual.harvest",0,0,9.16575488718929,0
"1571","rcp45","NCC_HIRHAM5","UNMANAGED","w5","standing.volume",421.331207321035,0,483.94324804852,0.870621109024735
"1572","rcp45","NCC_HIRHAM5","UNMANAGED","w5","LAI",4.26671592834078,0,4.68851564070693,0.910035553959984
"1573","rcp45","NCC_HIRHAM5","UNMANAGED","w5","annual.increment",9.38510369793137,0,14.5910502388423,0.643209607554336
"1574","rcp45","NCC_HIRHAM5","UNMANAGED","w6","nat.mortality.volperha",4.78935622998834,0,5.61844159386771,0.852434994646154
"1575","rcp45","NCC_HIRHAM5","UNMANAGED","w6","impact",3.33981284788852,0,4.92439027259723,0.678218553568669
"1576","rcp45","NCC_HIRHAM5","UNMANAGED","w6","NEP",637.052578858708,-388.953367502547,1217.44739498192,0.63869861763165
"1577","rcp45","NCC_HIRHAM5","UNMANAGED","w6","standing.volume.decidious",121.86749679056,0,128.822861263404,0.946008306253793
"1578","rcp45","NCC_HIRHAM5","UNMANAGED","w6","BA.decidious",11.7832163849556,0,12.4483497074567,0.946568554215447
"1579","rcp45","NCC_HIRHAM5","UNMANAGED","w6","deadwood.c.ag",25035.7709001404,0,37854.244296677,0.66137288870242
"1580","rcp45","NCC_HIRHAM5","UNMANAGED","w6","carbonstock",351222.776257002,0,387627.943172939,0.906082191552184
"1581","rcp45","NCC_HIRHAM5","UNMANAGED","w6","shannon_BA_landscape",2.00318403879314,0,2.12717269598936,0.941711992904954
"1582","rcp45","NCC_HIRHAM5","UNMANAGED","w6","shannon_VOL_landscape",1.90703834426064,0,2.0661929449391,0.922972052988423
"1583","rcp45","NCC_HIRHAM5","UNMANAGED","w6","annual.harvest",0,0,9.16575488718929,0
"1584","rcp45","NCC_HIRHAM5","UNMANAGED","w6","standing.volume",406.728047181361,0,483.94324804852,0.840445752309748
"1585","rcp45","NCC_HIRHAM5","UNMANAGED","w6","LAI",4.14221057672893,0,4.68851564070693,0.883480166039154
"1586","rcp45","NCC_HIRHAM5","UNMANAGED","w6","annual.increment",9.38966620838912,0,14.5910502388423,0.643522299950227
"1587","rcp45","NCC_HIRHAM5","UNMANAGED","w7","nat.mortality.volperha",4.97135057512881,0,5.61844159386771,0.884827312355589
"1588","rcp45","NCC_HIRHAM5","UNMANAGED","w7","impact",3.15150798583417,0,4.92439027259723,0.639979329699228
"1589","rcp45","NCC_HIRHAM5","UNMANAGED","w7","NEP",527.090195630377,-388.953367502547,1217.44739498192,0.570245971320487
"1590","rcp45","NCC_HIRHAM5","UNMANAGED","w7","standing.volume.decidious",120.438647389812,0,128.822861263404,0.934916723698221
"1591","rcp45","NCC_HIRHAM5","UNMANAGED","w7","BA.decidious",11.6643978278379,0,12.4483497074567,0.937023629794944
"1592","rcp45","NCC_HIRHAM5","UNMANAGED","w7","deadwood.c.ag",25199.3664865631,0,37854.244296677,0.665694612447334
"1593","rcp45","NCC_HIRHAM5","UNMANAGED","w7","carbonstock",357952.875777918,0,387627.943172939,0.92344445771346
"1594","rcp45","NCC_HIRHAM5","UNMANAGED","w7","shannon_BA_landscape",1.96104775254008,0,2.12717269598936,0.921903405509813
"1595","rcp45","NCC_HIRHAM5","UNMANAGED","w7","shannon_VOL_landscape",1.85925176468279,0,2.0661929449391,0.899844213115144
"1596","rcp45","NCC_HIRHAM5","UNMANAGED","w7","annual.harvest",0,0,9.16575488718929,0
"1597","rcp45","NCC_HIRHAM5","UNMANAGED","w7","standing.volume",423.71513234625,0,483.94324804852,0.875547151561393
"1598","rcp45","NCC_HIRHAM5","UNMANAGED","w7","LAI",4.26089004959624,0,4.68851564070693,0.908792969058707
"1599","rcp45","NCC_HIRHAM5","UNMANAGED","w7","annual.increment",9.26062245764671,0,14.5910502388423,0.634678265516099
"1600","rcp45","NCC_HIRHAM5","UNMANAGED","w8","nat.mortality.volperha",5.11896194033932,0,5.61844159386771,0.911099965144508
"1601","rcp45","NCC_HIRHAM5","UNMANAGED","w8","impact",1.65008720845469,0,4.92439027259723,0.335084572325012
"1602","rcp45","NCC_HIRHAM5","UNMANAGED","w8","NEP",1099.24361293783,-388.953367502547,1217.44739498192,0.926417003275526
"1603","rcp45","NCC_HIRHAM5","UNMANAGED","w8","standing.volume.decidious",124.249057601661,0,128.822861263404,0.964495403867864
"1604","rcp45","NCC_HIRHAM5","UNMANAGED","w8","BA.decidious",12.0292964378176,0,12.4483497074567,0.966336640640156
"1605","rcp45","NCC_HIRHAM5","UNMANAGED","w8","deadwood.c.ag",21637.8328914366,0,37854.244296677,0.57160916281549
"1606","rcp45","NCC_HIRHAM5","UNMANAGED","w8","carbonstock",351594.742875773,0,387627.943172939,0.90704178857124
"1607","rcp45","NCC_HIRHAM5","UNMANAGED","w8","shannon_BA_landscape",2.02282525957057,0,2.12717269598936,0.950945479595744
"1608","rcp45","NCC_HIRHAM5","UNMANAGED","w8","shannon_VOL_landscape",1.93576981996262,0,2.0661929449391,0.936877567365654
"1609","rcp45","NCC_HIRHAM5","UNMANAGED","w8","annual.harvest",0,0,9.16575488718929,0
"1610","rcp45","NCC_HIRHAM5","UNMANAGED","w8","standing.volume",412.799296266889,0,483.94324804852,0.852991126400635
"1611","rcp45","NCC_HIRHAM5","UNMANAGED","w8","LAI",4.30069735609624,0,4.68851564070693,0.917283354833339
"1612","rcp45","NCC_HIRHAM5","UNMANAGED","w8","annual.increment",9.27098754235959,0,14.5910502388423,0.635388638281816
"1613","rcp45","NCC_HIRHAM5","UNMANAGED","w9","nat.mortality.volperha",4.61078233024119,0,5.61844159386771,0.8206514659285
"1614","rcp45","NCC_HIRHAM5","UNMANAGED","w9","impact",3.85193359510152,0,4.92439027259723,0.782215336695873
"1615","rcp45","NCC_HIRHAM5","UNMANAGED","w9","NEP",409.379614986693,-388.953367502547,1217.44739498192,0.496969997234399
"1616","rcp45","NCC_HIRHAM5","UNMANAGED","w9","standing.volume.decidious",120.484932055116,0,128.822861263404,0.935276012917931
"1617","rcp45","NCC_HIRHAM5","UNMANAGED","w9","BA.decidious",11.6349707549206,0,12.4483497074567,0.93465969613234
"1618","rcp45","NCC_HIRHAM5","UNMANAGED","w9","deadwood.c.ag",26729.0501298805,0,37854.244296677,0.706104444204342
"1619","rcp45","NCC_HIRHAM5","UNMANAGED","w9","carbonstock",348859.027584966,0,387627.943172939,0.899984208386453
"1620","rcp45","NCC_HIRHAM5","UNMANAGED","w9","shannon_BA_landscape",2.00452402657898,0,2.12717269598936,0.942341931314919
"1621","rcp45","NCC_HIRHAM5","UNMANAGED","w9","shannon_VOL_landscape",1.91159490611269,0,2.0661929449391,0.925177346479146
"1622","rcp45","NCC_HIRHAM5","UNMANAGED","w9","annual.harvest",0,0,9.16575488718929,0
"1623","rcp45","NCC_HIRHAM5","UNMANAGED","w9","standing.volume",395.090961347219,0,483.94324804852,0.816399366951406
"1624","rcp45","NCC_HIRHAM5","UNMANAGED","w9","LAI",4.04931582944585,0,4.68851564070693,0.863666912890003
"1625","rcp45","NCC_HIRHAM5","UNMANAGED","w9","annual.increment",9.48233235895819,0,14.5910502388423,0.649873189643033
"1626","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","nat.mortality.volperha",3.64124667702065,0,5.61844159386771,0.648088374006579
"1627","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","impact",1.29311866137054,0,4.92439027259723,0.262594674627307
"1628","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","NEP",201.047150387506,-388.953367502547,1217.44739498192,0.367281024554269
"1629","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","standing.volume.decidious",79.4160761812526,0,128.822861263404,0.616475021610261
"1630","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","BA.decidious",8.92552534430422,0,12.4483497074567,0.717004707777268
"1631","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","deadwood.c.ag",14674.0539330277,0,37854.244296677,0.387646199406915
"1632","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","carbonstock",296933.105257117,0,387627.943172939,0.766026057942479
"1633","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","shannon_BA_landscape",2.01211002875704,0,2.12717269598936,0.945908168410931
"1634","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","shannon_VOL_landscape",1.8593626313485,0,2.0661929449391,0.899897870575349
"1635","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","annual.harvest",8.37442310412085,0,9.16575488718929,0.913664308853113
"1636","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","standing.volume",310.769894024903,0,483.94324804852,0.642161855296192
"1637","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","LAI",3.60822435041461,0,4.68851564070693,0.769587781490384
"1638","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w5","annual.increment",13.2939218782587,0,14.5910502388423,0.911101096949786
"1639","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","nat.mortality.volperha",3.59824373179136,0,5.61844159386771,0.640434481995629
"1640","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","impact",1.5492458660036,0,4.92439027259723,0.31460663762267
"1641","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","NEP",117.497734932532,-388.953367502547,1217.44739498192,0.31527070595497
"1642","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","standing.volume.decidious",80.0194904547346,0,128.822861263404,0.621159083643692
"1643","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","BA.decidious",8.99599796610296,0,12.4483497074567,0.72266590974017
"1644","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","deadwood.c.ag",14704.8527272293,0,37854.244296677,0.388459814756363
"1645","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","carbonstock",295331.903883453,0,387627.943172939,0.761895289245678
"1646","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","shannon_BA_landscape",2.02072377183548,0,2.12717269598936,0.949957554290453
"1647","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","shannon_VOL_landscape",1.8698678546129,0,2.0661929449391,0.90498220855556
"1648","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","annual.harvest",8.4288320929451,0,9.16575488718929,0.919600425353489
"1649","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","standing.volume",307.026881008314,0,483.94324804852,0.634427450421897
"1650","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","LAI",3.56584774683709,0,4.68851564070693,0.760549397740611
"1651","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w6","annual.increment",13.2270432460846,0,14.5910502388423,0.906517559022132
"1652","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","nat.mortality.volperha",3.63112466169487,0,5.61844159386771,0.646286804094945
"1653","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","impact",1.41837769697648,0,4.92439027259723,0.288031130446612
"1654","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","NEP",18.3229216854309,-388.953367502547,1217.44739498192,0.253533426215562
"1655","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","standing.volume.decidious",80.6606657575393,0,128.822861263404,0.62613626934285
"1656","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","BA.decidious",9.05781720086027,0,12.4483497074567,0.727631968391324
"1657","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","deadwood.c.ag",14889.347097127,0,37854.244296677,0.3933336241092
"1658","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","carbonstock",297022.984626335,0,387627.943172939,0.766257928143792
"1659","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","shannon_BA_landscape",2.01372954118325,0,2.12717269598936,0.946669513472036
"1660","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","shannon_VOL_landscape",1.86163830972339,0,2.0661929449391,0.900999257733047
"1661","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","annual.harvest",8.59444322556012,0,9.16575488718929,0.937668891579494
"1662","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","standing.volume",310.284269592591,0,483.94324804852,0.641158381367648
"1663","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","LAI",3.58663952830306,0,4.68851564070693,0.764984016937666
"1664","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w7","annual.increment",13.1950187041917,0,14.5910502388423,0.904322751837681
"1665","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","nat.mortality.volperha",3.61098138225862,0,5.61844159386771,0.642701596506736
"1666","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","impact",1.85506787199801,0,4.92439027259723,0.376710164976346
"1667","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","NEP",134.154530153028,-388.953367502547,1217.44739498192,0.325639721962367
"1668","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","standing.volume.decidious",79.2846817619774,0,128.822861263404,0.615455059640882
"1669","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","BA.decidious",8.90699757706045,0,12.4483497074567,0.715516336412454
"1670","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","deadwood.c.ag",14582.8851138294,0,37854.244296677,0.385237782044683
"1671","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","carbonstock",294787.549121712,0,387627.943172939,0.760490966437355
"1672","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","shannon_BA_landscape",2.03196608542875,0,2.12717269598936,0.955242651083235
"1673","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","shannon_VOL_landscape",1.88449176407851,0,2.0661929449391,0.912059916134335
"1674","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","annual.harvest",8.59148078474649,0,9.16575488718929,0.937345684069574
"1675","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","standing.volume",305.851319569739,0,483.94324804852,0.63199831964403
"1676","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","LAI",3.56608389682787,0,4.68851564070693,0.760599765492129
"1677","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w8","annual.increment",13.2883356147916,0,14.5910502388423,0.91071824147498
"1678","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","nat.mortality.volperha",3.52236515398035,0,5.61844159386771,0.626929210730759
"1679","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","impact",1.7556506689739,0,4.92439027259723,0.356521431443722
"1680","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","NEP",5.13534341373388,-388.953367502547,1217.44739498192,0.245324031287673
"1681","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","standing.volume.decidious",80.4533270378678,0,128.822861263404,0.624526782349329
"1682","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","BA.decidious",9.01423749333465,0,12.4483497074567,0.724131126227522
"1683","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","deadwood.c.ag",14800.1773890957,0,37854.244296677,0.390978017500535
"1684","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","carbonstock",294089.917103756,0,387627.943172939,0.758691219978817
"1685","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","shannon_BA_landscape",2.02964926011611,0,2.12717269598936,0.954153493951325
"1686","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","shannon_VOL_landscape",1.88494431688529,0,2.0661929449391,0.9122789435044
"1687","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","annual.harvest",8.62995394069041,0,9.16575488718929,0.941543173138117
"1688","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","standing.volume",302.641985777644,0,483.94324804852,0.625366687102329
"1689","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","LAI",3.53231140664339,0,4.68851564070693,0.753396528311633
"1690","rcp85","EC-EARTH_RACMO22E-r1","ADAPTATION","w9","annual.increment",13.2155924941027,0,14.5910502388423,0.90573277987365
"1691","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","nat.mortality.volperha",3.51446088996718,0,5.61844159386771,0.625522367946846
"1692","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","impact",2.24685267686089,0,4.92439027259723,0.456270228897973
"1693","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","NEP",312.480831356369,-388.953367502547,1217.44739498192,0.436649567928538
"1694","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","standing.volume.decidious",66.7861534998598,0,128.822861263404,0.518434017416382
"1695","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","BA.decidious",6.82376026483732,0,12.4483497074567,0.548165855330191
"1696","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","deadwood.c.ag",14547.375798964,0,37854.244296677,0.384299728319793
"1697","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","carbonstock",296908.962493188,0,387627.943172939,0.765963774600026
"1698","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","shannon_BA_landscape",1.64474268469896,0,2.12717269598936,0.773205996767449
"1699","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","shannon_VOL_landscape",1.53750615745173,0,2.0661929449391,0.744125160826666
"1700","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","annual.harvest",8.79265797663513,0,9.16575488718929,0.959294469997705
"1701","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","standing.volume",329.357891694517,0,483.94324804852,0.68057131290216
"1702","rcp85","EC-EARTH_RACMO22E-r1","BAU","w5","LAI",3.66753125043367,0,4.68851564070693,0.782237179415848
