"rcp","model","mgm","windcase","nat.mortality.volperha","impact","NEP","standing.volume.decidious","BA.decidious","deadwood.c.ag","carbonstock","shannon_BA_landscape","shannon_VOL_landscape","annual.harvest","annual.increment","standing.volume","LAI"
"rcp45","EC-EARTH_RACMO22E-r1","ADAPTATION","w6",3.1824088407215,1.4015393454816,103.324355976839,73.3195489360305,8.40784298128703,15714.4716536388,287073.807605452,2.0417994126022,1.91314953477857,7.47146557954157,869.343507907139,269.313701416433,3.26967684164854
"rcp45","EC-EARTH_RACMO22E-r1","ADAPTATION","w7",3.22296598520132,1.04085237965738,88.2352716102116,73.9884461306739,8.47666613910826,15796.2052453487,288877.584445574,2.03403637538356,1.90821227284739,7.43618545611268,869.413590765411,272.023972277052,3.31349517830268
"rcp45","EC-EARTH_RACMO22E-r1","ADAPTATION","w8",3.24056606118731,1.20093285329789,159.873849567365,72.7957218229515,8.34825199783348,15572.4098674353,286686.391420619,2.05870170249538,1.93380666403271,7.4971677506309,869.32424643248,268.691303434875,3.27358151693808
"rcp45","EC-EARTH_RACMO22E-r1","ADAPTATION","w9",3.16212657666755,1.50737211601041,70.4423273220411,74.4051988231435,8.52173383731767,15866.5116935362,286763.236116298,2.0533427506072,1.92965055289383,7.42011332705356,868.713253810719,267.00275467586,3.25753193152743
"rcp45","EC-EARTH_RACMO22E-r1","BAU","w5",3.1167004198978,1.59736991395522,321.764811396858,62.6869398854955,6.52589285794958,15259.3166937316,288485.944006444,1.71163417992043,1.61774088199139,7.59594394530721,872.560453194069,290.228680967366,3.39461917552625
"rcp45","EC-EARTH_RACMO22E-r1","BAU","w6",3.07661806289199,1.86409325050358,207.267198769293,62.3897364358264,6.49203381817781,15306.7376676671,287148.962364937,1.70936880836809,1.61549658003177,7.60887102791276,871.056349456362,286.600461376463,3.36109246851214
"rcp45","EC-EARTH_RACMO22E-r1","BAU","w7",3.12275633683722,1.64231372573476,159.884650789175,63.0564594934581,6.56809331248424,15406.0864421429,288923.929541196,1.71142096564816,1.61587702284656,7.66966236857932,872.681853786936,290.335661109048,3.39054976050046
"rcp45","EC-EARTH_RACMO22E-r1","BAU","w8",3.08830668337349,1.78900934762757,250.489105679202,63.2767772334443,6.55482812370822,15186.4385626799,286543.377238034,1.74271891470981,1.65163564599479,7.75470452343786,870.786639512895,285.707826409424,3.35470624488274
"rcp45","EC-EARTH_RACMO22E-r1","BAU","w9",2.99626443948988,2.26693716082334,96.3931693184661,63.7311006653968,6.61383825236543,15480.0483889391,285360.571847775,1.73693724179459,1.6487082566323,7.72268916587959,869.778717882833,280.529611225539,3.31221286314847
"rcp45","EC-EARTH_RACMO22E-r1","BIOECONOMY","w5",3.20902766872203,0.874188769065152,385.409066351434,61.8015966209074,6.90827045500931,14838.8801146476,285897.944843445,1.67347964285449,1.58750504040983,7.25117462487014,874.104680749912,275.334302440987,3.56487136619837
