"","rcp","model","mgm","windcase","Climate","Production","Water","Biodiversity","score"
"200","rcp85","MPI_CCLM","UNMANAGED","w9",0.540419292045013,0.420224330631398,0.775063751681842,0.8803455398337,2.61605291419195
"201","rcp85","NCC_HIRHAM5","ADAPTATION","w5",0.490971979794536,0.842819175089012,0.623071331369149,0.669051164621792,2.62591365087449
"202","rcp85","NCC_HIRHAM5","ADAPTATION","w6",0.470685558770956,0.840804722618085,0.617019176541403,0.672779357370462,2.60128881530091
"203","rcp85","NCC_HIRHAM5","ADAPTATION","w7",0.455601749319321,0.851243908849954,0.623845956951597,0.669402678119598,2.60009429324047
"204","rcp85","NCC_HIRHAM5","ADAPTATION","w8",0.50240952760942,0.84118572792395,0.616918822348024,0.671116652478728,2.63163073036012
"205","rcp85","NCC_HIRHAM5","ADAPTATION","w9",0.472246811716205,0.845545929014076,0.615362553238864,0.670428658796939,2.60358395276608
"206","rcp85","NCC_HIRHAM5","BAU","w5",0.512937975062754,0.867089963046827,0.651834796072377,0.593042573614718,2.62490530779668
"207","rcp85","NCC_HIRHAM5","BAU","w6",0.469953783686639,0.874188737462125,0.627994670097515,0.603594321794424,2.5757315130407
"208","rcp85","NCC_HIRHAM5","BAU","w7",0.481645239696342,0.873525609330168,0.646849302999469,0.595128249913639,2.59714840193962
"209","rcp85","NCC_HIRHAM5","BAU","w8",0.521023133699286,0.872813317543922,0.64848810799802,0.593816489713604,2.63614104895483
"210","rcp85","NCC_HIRHAM5","BAU","w9",0.458538606366243,0.872557671784763,0.629835632639533,0.60332680609503,2.56425871688557
"211","rcp85","NCC_HIRHAM5","BIOECONOMY","w5",0.529189822660641,0.838478403528454,0.650532699911997,0.578603515118492,2.59680444121958
"212","rcp85","NCC_HIRHAM5","BIOECONOMY","w6",0.518035848828671,0.83927035219993,0.645261475840322,0.581445153868849,2.58401283073777
"213","rcp85","NCC_HIRHAM5","BIOECONOMY","w7",0.508832992066495,0.846217907515671,0.65162513310776,0.580069778053067,2.58674581074299
"214","rcp85","NCC_HIRHAM5","BIOECONOMY","w8",0.539469095838201,0.842631328495315,0.647177521446382,0.578567523072921,2.60784546885282
"215","rcp85","NCC_HIRHAM5","BIOECONOMY","w9",0.502054482532917,0.844252496695741,0.643390067835263,0.581488578388186,2.57118562545211
"216","rcp85","NCC_HIRHAM5","CONSERVATION","w5",0.551460168063477,0.725704518159577,0.709438898524756,0.696592833942771,2.68319641869058
"217","rcp85","NCC_HIRHAM5","CONSERVATION","w6",0.474258310239934,0.736824683466382,0.673832884967267,0.722058442146477,2.60697432082006
"218","rcp85","NCC_HIRHAM5","CONSERVATION","w7",0.483312989047056,0.738606369488771,0.702900497336985,0.70628145475666,2.63110131062947
"219","rcp85","NCC_HIRHAM5","CONSERVATION","w8",0.577609312012428,0.727930397179451,0.709088079698602,0.69179350849061,2.70642129738109
"220","rcp85","NCC_HIRHAM5","CONSERVATION","w9",0.47876060526349,0.73295475900453,0.675380913478662,0.717738828116805,2.60483510586349
"221","rcp85","NCC_HIRHAM5","UNMANAGED","w5",0.782231015642549,0.40588154804216,0.872843232556968,0.75203467472842,2.8129904709701
"222","rcp85","NCC_HIRHAM5","UNMANAGED","w6",0.723676804371821,0.405863519901784,0.844280447776413,0.77711803167271,2.75093880372273
"223","rcp85","NCC_HIRHAM5","UNMANAGED","w7",0.68978826637811,0.405459884909024,0.85544080044887,0.775012871252324,2.72570182298833
"224","rcp85","NCC_HIRHAM5","UNMANAGED","w8",0.836969291185817,0.407819062961242,0.856912433052038,0.745083651674666,2.84678443887376
"225","rcp85","NCC_HIRHAM5","UNMANAGED","w9",0.675896863853745,0.405468807499705,0.825438578015075,0.787899580754366,2.69470383012289
